4;1604976640; 1449066514; 598736896; 3723035466; 7;110;0
13;1587347456; 1479999503; 705691648; 3615490891; 6;112;0
3;1060306944; 1583284245; 692781056; 3628925770; 7;112;0
14;1032847360; 1494941717; 3477602304; 843580234; 7;112;0
8;1127284736; 1395458066; 1112539136; 3209167690; 7;112;0
2;752353280; 1568210965; 1248722944; 3072918347; 6;112;0
9;835321856; 1399783439; 789577728; 3533505356; 5;112;0
16;489095168; 1478950930; 2648309760; 1676477259; 6;110;0
7;173735936; 1455423509; 3446210560; 875496266; 7;110;0
17;1923874816; 4117495823; 111017984; 4210033480; 9;112;0
5;2396192768; 810811407; 1520762881; 2801009479; 10;110;0
15;3813015552; 1423376404; 2342846464; 1978336075; 6;112;0
12;3953131520; 1395261457; 3333554176; 987693899; 6;110;0
11;3644063744; 1520828436; 1120272384; 3200975691; 6;110;0
6;4037935104; 1484259348; 3671851008; 649855818; 7;110;0
10;4000841728; 1458044942; 2011561984; 2309620555; 6;112;0
