13;2992701440; 1488257045; 3444178944; 877069131; 6;110;0
5;2952134656; 1521549333; 650182656; 3671458635; 6;112;0
15;3032219648; 1401159698; 1430585344; 2890662730; 7;112;0
23;2872508416; 1408237586; 1228013568; 3093037899; 6;110;0
25;1595801600; 1511915541; 1661140992; 2659976010; 7;110;0
2;2349203456; 1583349781; 908132352; 3414098762; 7;112;0
4;3335192576; 2452029455; 1948188672; 2373518153; 8;112;0
16;80543744; 118161424; 2360213505; 1960837959; 304611338;112;0
24;2734292992; 1869283343; 3931963392; 389022539; 6;112;0
10;2080505856; 1473052693; 1765539840; 2555642699; 6;112;0
20;845611008; 1691418640; 1476198401; 2844853062; 11;112;0
22;2105933824; 1403518997; 1096024064; 3225027402; 7;112;0
21;1887174656; 1669791765; 1050673152; 3270443850; 7;110;0
12;2678980608; 2099380239; 2461859840; 1859453770; 7;110;0
8;4220518400; 1284309007; 1374879745; 2946827079; 10;112;0
7;1762394112; 1543700498; 639500288; 3682141003; 6;112;0
9;1658585088; 1509883925; 4285923328; 35849033; 8;110;0
19;1283850240; 1436155925; 1819475968; 2501641034; 7;110;0
6;1342111744; 1457586197; 1528102912; 2793603914; 7;112;0
11;1061224448; 1338769429; 2128150528; 2193032011; 6;112;0
17;1991704576; 1999634447; 2817589248; 1503462218; 304611335;112;0
18;3199729664; 1422721044; 1477836800; 2843149131; 6;112;0
14;1068564480; 1435107349; 3791323136; 529859403; 6;112;0
3;4102160384; 1586429972; 3278372864; 1043399498; 7;110;0
