Random seed: 32289
17;4141940736; 1357381647; 2936799233; 1384252230; 11;112;0
10;1292369920; 1501102101; 1953824768; 2367357771; 6;112;0
9;1744699392; 1484390415; 605356032; 3717727052; 463994885;112;0
6;1539571712; 2062352405; 3723165696; 598541129; 8;112;0
13;1567883264; 1614741519; 2518679552; 1802502987; 6;112;0
4;1410203648; 1953169426; 976486400; 3345220425; 8;112;0
5;2579693568; 4009361423; 1304231936; 3017540424; 9;110;0
11;229310464; 1609957397; 599851008; 3721397067; 6;110;0
15;245432320; 1446051861; 629276672; 3691971403; 6;110;0
2;296681472; 1779892245; 172032000; 4149674827; 6;110;0
8;499515392; 1398472722; 542441472; 3779330890; 7;110;0
7;4125884416; 1412562964; 3392274432; 929366858; 7;112;0
12;140115968; 1470300178; 4218421248; 102826826; 7;110;0
14;4019322880; 1285292052; 3601858560; 719323979; 6;112;0
16;25624576; 1598029842; 3953393664; 367657801; 8;112;0
3;3566206976; 1365114900; 1343094784; 2978546507; 6;112;0
