19901	11	-	37: 0x00EBCDAB FFFF0B00 00000000 0CC1003F 1188061A B2040000 0004011C 0001C800 011B0082 28
19916	12	-	37: 0x00EBCDAB FFFF0C00 00000000 0CC1003F 1188061A B3040000 0002011C 0001C800 011B00CF 77
20006	7	1,3,4,6,8,9,10,11,13	96: 0x01E9CDAB FFFF0700 00000000 0CC17A3B 3A1A9B01 C84A1EF0 028008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000E7A4
20937	11	1,2,3,4,6,7,8,9,10	96: 0x01E9CDAB FFFF0B00 00000000 0CC17A3B 3A1A9B01 C8461EF0 028008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 000014C7
22288	4	1	102: 0x21EC01CD AB010000 0000000C C1040000 0000000C C17A333A 9B0106DC 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 FB45
22296	1	4	19: 0x022E01CD AB040000 0000000C C1020FB7 00D8C8
22333	10	-	96: 0x01E9CDAB FFFF0A00 00000000 0CC17A3B 3A1A9B01 C7471EF0 038008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 000016E5
22333	3	-	96: 0x01E9CDAB FFFF0300 00000000 0CC17A3B 3A1A9B01 C74E1EF0 038008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000E4ED
23264	9	-	96: 0x01E9CDAB FFFF0900 00000000 0CC17A3B 3A1A9B01 C7481EF0 038008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00004CA7
23264	6	-	96: 0x01E9CDAB FFFF0600 00000000 0CC17A3B 3A1A9B01 C74B1EF0 038008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000E586
23264	1	-	96: 0x01E9CDAB FFFF0100 00000000 0CC17A3B 3A1A9B01 CA4D1EF0 008008F3 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00009AC0
23655	10	7	102: 0x21EC01CD AB070000 0000000C C10A0000 0000000C C17A333A 9B0104D0 1EF00380 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 242A
23662	7	10	19: 0x022E01CD AB0A0000 0000000C C1020F1F 00C6A4
23925	11	8	102: 0x21EC01CD AB080000 0000000C C10B0000 0000000C C17A333A 9B0105CE 1EF00280 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 662D
23932	8	11	19: 0x022E01CD AB0B0000 0000000C C1020FB7 00AC40
24195	13	-	96: 0x01E9CDAB FFFF0D00 00000000 0CC17A3B 3A1A9B01 C7441EF0 038008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000D16E
24195	2	-	96: 0x01E9CDAB FFFF0200 00000000 0CC17A3B 3A1A9B01 C74F1EF0 038008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000BB5F
24195	12	-	96: 0x01E9CDAB FFFF0C00 00000000 0CC17A3B 3A1A9B01 C96C1EF0 015908F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00003887
24420	9	7	102: 0x21EC01CD AB070000 0000000C C1090000 0000000C C17A333A 9B0104D1 1EF00380 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 A46E
24428	7	9	19: 0x022E01CD AB090000 0000000C C1020F5C 00264F
24661	8	1,2,3,7,13	96: 0x01E9CDAB FFFF0800 00000000 0CC17A3B 3A1A9B01 C9491EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000A7DC
24931	10	7	102: 0x21EC02CD AB070000 0000000C C10A0000 0000000C C17A333A 9B0104F7 1EF00359 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 3D7C
24938	7	10	19: 0x022E02CD AB0A0000 0000000C C1020F00 00E16A
25126	5	1,2,6,7,8,13	96: 0x01E9CDAB FFFF0500 00000000 0CC17A3B 3A1A9B01 C9731EF0 015908F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 000019E0
25592	4	1,2,3,6,7,8,13	96: 0x01E9CDAB FFFF0400 00000000 0CC17A3B 3A1A9B01 C9741EF0 015908F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000131C
25712	1	4,5,12	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 35060000 0000011C 0001C800 011B00F4 A1
25712	7	8	102: 0x21EC01CD AB080000 0000000C C1070000 0000000C C17A333A 9B0105D2 1EF00280 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 3206
25719	8	7	19: 0x022E01CD AB070000 0000000C C1020FD6 00BB33
25727	2	-	37: 0x00EBCDAB FFFF0200 00000000 0CC1003F 1188061A 36060000 0004011C 0001C800 011B0054 CA
25742	3	-	37: 0x00EBCDAB FFFF0300 00000000 0CC1003F 1188061A 37060000 0004011C 0001C800 011B004F 7B
25757	4	-	37: 0x00EBCDAB FFFF0400 00000000 0CC1003F 1188061A 38060000 0002011C 0001C800 011B009D CD
25772	5	6	37: 0x00EBCDAB FFFF0500 00000000 0CC1003F 1188061A 39060000 0002011C 0001C800 011B0086 7C
25787	6	-	37: 0x00EBCDAB FFFF0600 00000000 0CC1003F 1188061A 3A060000 0003011C 0001C800 011B009D 8B
25802	7	9,10	37: 0x00EBCDAB FFFF0700 00000000 0CC1003F 1188061A 3B060000 0004011C 0001C800 011B0073 FE
25817	8	2,3,7,11,13	37: 0x00EBCDAB FFFF0800 00000000 0CC1003F 1188061A 3C060000 0002011C 0001C800 011B002C E8
25832	9	-	37: 0x00EBCDAB FFFF0900 00000000 0CC1003F 1188061A 3D060000 0006011C 0001C800 011B00AB E9
25847	10	-	37: 0x00EBCDAB FFFF0A00 00000000 0CC1003F 1188061A 3E060000 0006011C 0001C800 011B0097 32
25862	11	-	37: 0x00EBCDAB FFFF0B00 00000000 0CC1003F 1188061A 3F060000 0004011C 0001C800 011B00C2 DB
25877	12	-	37: 0x00EBCDAB FFFF0C00 00000000 0CC1003F 1188061A 40060000 0001011C 0001C800 011B00F6 6D
25892	13	-	37: 0x00EBCDAB FFFF0D00 00000000 0CC1003F 1188061A 41060000 0004011C 0001C800 011B0056 40
26222	11	8	102: 0x21EC02CD AB080000 0000000C C10B0000 0000000C C17A333A 9B0105F5 1EF00259 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 53C6
26229	8	11	19: 0x022E02CD AB0B0000 0000000C C1020FB7 00D298
26883	5	-	102: 0x21EC02CD AB010000 0000000C C1050000 0000000C C17A333A 9B010702 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 979F
26883	12	-	102: 0x21EC02CD AB010000 0000000C C10C0000 0000000C C17A333A 9B0106FB 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 BD0F
26988	11	1,2,3,6,13	96: 0x01E9CDAB FFFF0B00 00000000 0CC17A3B 3A1A9B01 C86D1EF0 025908F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00002A97
27138	5	-	102: 0x21EC02CD AB010000 0000000C C1050000 0000000C C17A333A 9B010702 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 979F
27138	12	-	102: 0x21EC02CD AB010000 0000000C C10C0000 0000000C C17A333A 9B0106FB 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 BD0F
27393	5	-	102: 0x21EC02CD AB010000 0000000C C1050000 0000000C C17A333A 9B010702 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 979F
27393	12	-	102: 0x21EC02CD AB010000 0000000C C10C0000 0000000C C17A333A 9B0106FB 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 BD0F
27453	3	1,2,6,8,13	96: 0x01E9CDAB FFFF0300 00000000 0CC17A3B 3A1A9B01 C84D1EF0 028008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00003208
27649	5	-	102: 0x21EC02CD AB010000 0000000C C1050000 0000000C C17A333A 9B010702 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 979F
27649	12	-	102: 0x21EC02CD AB010000 0000000C C10C0000 0000000C C17A333A 9B0106FB 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 BD0F
27904	5	1	102: 0x21EC02CD AB010000 0000000C C1050000 0000000C C17A333A 9B010702 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 979F
27911	1	5	19: 0x022E02CD AB050000 0000000C C1020FD6 007EE9
28159	12	1	102: 0x21EC02CD AB010000 0000000C C10C0000 0000000C C17A333A 9B0106FB 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 BD0F
28166	1	12	19: 0x022E02CD AB0C0000 0000000C C1020FD6 00C766
28775	13	8	102: 0x21EC01CD AB080000 0000000C C10D0000 0000000C C17A333A 9B0105CB 1EF00280 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 845D
28782	8	13	19: 0x022E01CD AB0D0000 0000000C C1020FB7 006147
28850	6	-	96: 0x01E9CDAB FFFF0600 00000000 0CC17A3B 3A1A9B01 C8711EF0 025908F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000B7D0
28850	7	-	96: 0x01E9CDAB FFFF0700 00000000 0CC17A3B 3A1A9B01 C8711EF0 025908F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00005FD5
29315	13	1,2,3,6,8	96: 0x01E9CDAB FFFF0D00 00000000 0CC17A3B 3A1A9B01 C8431EF0 028008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00006E07
29540	7	8	102: 0x21EC02CD AB080000 0000000C C1070000 0000000C C17A333A 9B0105F9 1EF00259 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 81CC
29548	8	7	19: 0x022E02CD AB070000 0000000C C1020FD6 00C5EB
29781	10	1,2,3,6,8	96: 0x01E9CDAB FFFF0A00 00000000 0CC17A3B 3A1A9B01 C7891EF0 033E08F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000D617
30546	9	7	102: 0x21EC02CD AB070000 0000000C C1090000 0000000C C17A333A 9B0104F8 1EF00359 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 2B66
30554	7	9	19: 0x022E02CD AB090000 0000000C C1020FD6 00E4E6
30712	8	-	23: 0x21EC01CD AB010000 0000000C C1080000 0000000C C1BE71
30712	4	-	102: 0x21EC02CD AB010000 0000000C C1040000 0000000C C17A333A 9B010703 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 0C1A
30712	9	2,3,6	96: 0x01E9CDAB FFFF0900 00000000 0CC17A3B 3A1A9B01 C76F1EF0 035908F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000D86B
30772	6	5	102: 0x21EC01CD AB050000 0000000C C1060000 0000000C C17A333A 9B0105FC 1EF00259 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 E656
30779	5	6	19: 0x022E01CD AB060000 0000000C C1020FAB 01DBE7
30817	13	8	102: 0x21EC02CD AB080000 0000000C C10D0000 0000000C C17A333A 9B0105F2 1EF00259 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 8D74
30824	8	13	19: 0x022E02CD AB0D0000 0000000C C1020F00 0079E8
30967	8	-	23: 0x21EC01CD AB010000 0000000C C1080000 0000000C C1BE71
30967	4	-	102: 0x21EC02CD AB010000 0000000C C1040000 0000000C C17A333A 9B010703 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 0C1A
31222	8	-	23: 0x21EC01CD AB010000 0000000C C1080000 0000000C C1BE71
31222	4	-	102: 0x21EC02CD AB010000 0000000C C1040000 0000000C C17A333A 9B010703 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 0C1A
31477	8	-	23: 0x21EC01CD AB010000 0000000C C1080000 0000000C C1BE71
31477	4	-	102: 0x21EC02CD AB010000 0000000C C1040000 0000000C C17A333A 9B010703 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 0C1A
31583	13	8	102: 0x21EC03CD AB080000 0000000C C10D0000 0000000C C17A333A 9B01060D 1EF0023E 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 C251
31590	8	13	19: 0x022E03CD AB0D0000 0000000C C1020F00 0053A0
31673	1	4,5,8,12	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A C2070000 0000011C 0001C800 011B0023 64
31687	2	-	37: 0x00EBCDAB FFFF0200 00000000 0CC1003F 1188061A C3070000 0004011C 0001C800 011B00D7 9F
31702	3	-	37: 0x00EBCDAB FFFF0300 00000000 0CC1003F 1188061A C4070000 0004011C 0001C800 011B0021 96
31718	4	-	37: 0x00EBCDAB FFFF0400 00000000 0CC1003F 1188061A C5070000 0001011C 0001C800 011B0005 BD
31733	5	6	37: 0x00EBCDAB FFFF0500 00000000 0CC1003F 1188061A C6070000 0001011C 0001C800 011B004A 9C
31747	6	-	37: 0x00EBCDAB FFFF0600 00000000 0CC1003F 1188061A C7070000 0003011C 0001C800 011B006C 8F
31763	7	9,10	37: 0x00EBCDAB FFFF0700 00000000 0CC1003F 1188061A C8070000 0003011C 0001C800 011B00E8 D7
31778	8	2,3,7,11,13	37: 0x00EBCDAB FFFF0800 00000000 0CC1003F 1188061A C9070000 0002011C 0001C800 011B00AF BD
31793	9	-	37: 0x00EBCDAB FFFF0900 00000000 0CC1003F 1188061A CA070000 0006011C 0001C800 011B007C 2C
31808	10	-	37: 0x00EBCDAB FFFF0A00 00000000 0CC1003F 1188061A CB070000 0006011C 0001C800 011B0014 67
31823	11	-	37: 0x00EBCDAB FFFF0B00 00000000 0CC1003F 1188061A CC070000 0003011C 0001C800 011B0059 F2
31823	10	7	102: 0x21EC03CD AB070000 0000000C C10A0000 0000000C C17A333A 9B010512 1EF0033E 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 2651
31830	7	10	19: 0x022E03CD AB0A0000 0000000C C1020F00 00CB22
31838	12	-	37: 0x00EBCDAB FFFF0C00 00000000 0CC1003F 1188061A CD070000 0001011C 0001C800 011B0088 1D
31853	13	-	37: 0x00EBCDAB FFFF0D00 00000000 0CC1003F 1188061A CE070000 0004011C 0001C800 011B007C A0
31988	8	-	23: 0x21EC01CD AB010000 0000000C C1080000 0000000C C1BE71
31988	4	-	102: 0x21EC02CD AB010000 0000000C C1040000 0000000C C17A333A 9B010703 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 0C1A
32108	2	1,3	96: 0x01E9CDAB FFFF0200 00000000 0CC17A3B 3A1A9B01 C84E1EF0 028008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00005178
32348	11	8	82: 0x21EC03CD AB080000 0000000C C10B0000 0000000C C1416000 00000012 0040AAAA 00000000 0000C30C 00000000 000BAAAA 00000000 00000000 00FFFE00 00011100 6304001E 023E223D 162E000A AF010100 FEB6
32355	8	11	19: 0x022E03CD AB0B0000 0000000C C1020FB7 00F8D0
32604	11	8	102: 0x21EC04CD AB080000 0000000C C10B0000 0000000C C17A333A 9B010610 1EF0023E 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 155B
32611	8	11	19: 0x022E04CD AB0B0000 0000000C C1020F00 005957
32859	7	8	102: 0x21EC03CD AB080000 0000000C C1070000 0000000C C17A333A 9B010614 1EF0023E 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 740A
32866	8	7	19: 0x022E03CD AB070000 0000000C C1020FD6 00EFA3
33009	8	-	23: 0x21EC01CD AB010000 0000000C C1080000 0000000C C1BE71
33009	4	-	102: 0x21EC02CD AB010000 0000000C C1040000 0000000C C17A333A 9B010703 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 0C1A
33114	2	8	102: 0x21EC01CD AB080000 0000000C C1020000 0000000C C17A333A 9B0105D6 1EF00280 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 5032
33121	8	2	19: 0x022E01CD AB020000 0000000C C1020FD6 0098B3
33865	10	7	82: 0x21EC04CD AB070000 0000000C C10A0000 0000000C C1416000 00000012 0040AAAA 00000000 0000C30C 00000000 000AAAAA 00000000 00000000 00FFFE00 00011100 6304001E 032B223D 162E000A AF020100 C24D
33871	7	10	19: 0x022E04CD AB0A0000 0000000C C1020FD6 00E7D9
33880	7	8	82: 0x21EC04CD AB080000 0000000C C1070000 0000000C C1416000 00000012 003FAAAA 00000000 0000C30C 00000000 000AAAAA 00000000 00000000 00FFFE00 00011100 6304001E 022B223D 162E000A AF020100 7AEC
33886	8	7	19: 0x022E04CD AB070000 0000000C C1020F00 00C358
34540	8	1	23: 0x21EC01CD AB010000 0000000C C1080000 0000000C C1BE71
34545	1	8	19: 0x022E01CD AB080000 0000000C C1020FD6 00CFBB
34796	8	1	82: 0x21EC02CD AB010000 0000000C C1080000 0000000C C1416000 00000012 003FAAAA 00000000 0000C30C 00000000 000BAAAA 00000000 00000000 00FFFE00 00011100 6304001E 0180223D 162E000A AF010100 9C69
34802	1	8	19: 0x022E02CD AB080000 0000000C C1020F00 005A68
34855	6	5	102: 0x21EC02CD AB050000 0000000C C1060000 0000000C C17A333A 9B010623 1EF00232 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 9683
34863	5	6	19: 0x022E02CD AB060000 0000000C C1020FD6 00906E
34901	13	1,3	96: 0x01E9CDAB FFFF0D00 00000000 0CC17A3B 3A1A9B01 C8981EF0 022B08F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00004C12
35051	8	-	82: 0x21EC03CD AB010000 0000000C C1080000 0000000C C1416000 00000012 003EAAAA 00000000 0000C30C 00000000 000AAAAA 00000000 00000000 00FFFE00 00011100 6304001E 0180223D 162E000A AF020100 DADE
35051	4	-	102: 0x21EC02CD AB010000 0000000C C1040000 0000000C C17A333A 9B010703 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 0C1A
35306	8	1	82: 0x21EC03CD AB010000 0000000C C1080000 0000000C C1416000 00000012 003EAAAA 00000000 0000C30C 00000000 000AAAAA 00000000 00000000 00FFFE00 00011100 6304001E 0180223D 162E000A AF020100 DADE
35313	1	8	19: 0x022E03CD AB080000 0000000C C1020F00 007020
