9;3392274432; 91488271; 2820014081; 1501692743; 10;112;0
10;411697152; 1331626008; 2517630976; 1804993355; 659947526;112;0
6;120455168; 1386217496; 1394999296; 2927559499; 6;112;0
8;459931648; 1335885842; 4160159744; 161547083; 6;110;0
2;4105568256; 1352138775; 1520107520; 2801533771; 6;112;0
4;396558336; 1446903826; 2058878976; 2262762315; 6;112;0
13;1105264640; 2475098127; 2613248000; 1708000075; 6;110;0
3;303300608; 1822097429; 3628793856; 692912969; 8;112;0
11;310968320; 2118909973; 3409117184; 912196425; 8;110;0
12;580911104; 2247491602; 1727397888; 2593915721; 8;110;0
7;3895918592; 1377107988; 151650304; 4169990987; 6;112;0
5;4226875392; 1505558542; 1678639104; 2644443979; 196614;112;0
