12;2171731968; 1458634767; 3650289664; 671023946; 7;110;0
5;1993277440; 1468334101; 346423296; 3975283530; 7;112;0
11;1142423552; 1477378069; 753205248; 3568042827; 6;110;0
8;1431961600; 1504182290; 2990800896; 1330840395; 6;112;0
10;1434779648; 1425211413; 4047241216; 273941322; 7;112;0
9;1616052224; 1598619663; 454819840; 3866886986; 7;112;0
3;586481664; 1515978773; 1345585152; 2976056139; 6;112;0
7;143261696; 1507786773; 3557818368; 763888458; 7;112;0
4;241041408; 1415446546; 1791229952; 2530542410; 7;110;0
13;407437312; 1481310223; 404553728; 3916694348; 5;110;0
2;299433984; 1481048085; 3780771840; 540934985; 8;112;0
6;64159744; 1459027989; 2115895296; 2205811530; 7;112;0
