4156	1	5,13	96: 0x01E9CDAB FFFF0100 00000000 0CC17A3B 3A1A9B01 CA501EF0 008008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000426F
6874	1	5,9,13	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 8E010000 0000011C 0001C800 011B0037 88
12535	1	2,3,5,6,7,9,10,11,13	96: 0x01E9CDAB FFFF0100 00000000 0CC17A3B 3A1A9B01 CA4F1EF0 008008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000E5A7
12835	1	4,5,8,9,12	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 1B030000 0000011C 0001C800 011B00E1 88
12955	9	-	37: 0x00EBCDAB FFFF0900 00000000 0CC1003F 1188061A 23030000 0002011C 0001C800 011B001F 9F
16724	13	-	96: 0x01E9CDAB FFFF0D00 00000000 0CC17A3B 3A1A9B01 C9441EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 000065A7
16724	9	-	96: 0x01E9CDAB FFFF0900 00000000 0CC17A3B 3A1A9B01 C9481EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000F86E
16724	5	-	96: 0x01E9CDAB FFFF0500 00000000 0CC17A3B 3A1A9B01 C94C1EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000C81D
18796	1	3,4,5,8,9,11,12,13	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A A8040000 0000011C 0001C800 011B0050 F0
18856	5	-	37: 0x00EBCDAB FFFF0500 00000000 0CC1003F 1188061A AC040000 0002011C 0001C800 011B0050 7C
18916	9	7	37: 0x00EBCDAB FFFF0900 00000000 0CC1003F 1188061A B0040000 0002011C 0001C800 011B0077 AA
18976	13	-	37: 0x00EBCDAB FFFF0D00 00000000 0CC1003F 1188061A B4040000 0002011C 0001C800 011B0039 7E
20913	9	1,3,4,5,8,11,12,13	96: 0x01E9CDAB FFFF0900 00000000 0CC17A3B 3A1A9B01 C9481EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000F86E
22354	13	1,2,6	102: 0x21EC01CD AB010000 0000000C C10D0000 0000000C C17A333A 9B0106D3 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 A982
22361	1	2,6,13	19: 0x022E01CD AB0D0000 0000000C C1020FD6 00EC3B
22775	5	-	96: 0x01E9CDAB FFFF0500 00000000 0CC17A3B 3A1A9B01 C94C1EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000C81D
22775	1	-	96: 0x01E9CDAB FFFF0100 00000000 0CC17A3B 3A1A9B01 CA4E1EF0 008008F2 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 000011B5
23240	3	-	96: 0x01E9CDAB FFFF0300 00000000 0CC17A3B 3A1A9B01 C84E1EF0 028008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000B97D
23240	8	-	96: 0x01E9CDAB FFFF0800 00000000 0CC17A3B 3A1A9B01 C8491EF0 028008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00004E85
23240	13	-	96: 0x01E9CDAB FFFF0D00 00000000 0CC17A3B 3A1A9B01 C96B1EF0 015908F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000327B
24171	11	-	96: 0x01E9CDAB FFFF0B00 00000000 0CC17A3B 3A1A9B01 C8461EF0 028008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 000014C7
24171	4	-	96: 0x01E9CDAB FFFF0400 00000000 0CC17A3B 3A1A9B01 C84D1EF0 028008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00007EF6
24636	12	1,3,4,5,7,8,9,11	96: 0x01E9CDAB FFFF0C00 00000000 0CC17A3B 3A1A9B01 C8451EF0 028008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000D34C
24757	1	2,5,6,9,10,13	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 35060000 0000011C 0001C800 011B00F4 A1
24787	3	-	37: 0x00EBCDAB FFFF0300 00000000 0CC1003F 1188061A 37060000 0004011C 0001C800 011B004F 7B
24802	4	-	37: 0x00EBCDAB FFFF0400 00000000 0CC1003F 1188061A 38060000 0004011C 0001C800 011B004F 25
24817	5	-	37: 0x00EBCDAB FFFF0500 00000000 0CC1003F 1188061A 39060000 0002011C 0001C800 011B0086 7C
24862	8	-	37: 0x00EBCDAB FFFF0800 00000000 0CC1003F 1188061A 3C060000 0004011C 0001C800 011B00FE 00
24877	9	3,4,8,11,12	37: 0x00EBCDAB FFFF0900 00000000 0CC1003F 1188061A 3D060000 0002011C 0001C800 011B0037 59
24907	11	-	37: 0x00EBCDAB FFFF0B00 00000000 0CC1003F 1188061A 3F060000 0004011C 0001C800 011B00C2 DB
24922	12	7	37: 0x00EBCDAB FFFF0C00 00000000 0CC1003F 1188061A 40060000 0004011C 0001C800 011B004D F1
24937	13	-	37: 0x00EBCDAB FFFF0D00 00000000 0CC1003F 1188061A 41060000 0001011C 0001C800 011B00ED DC
25282	8	9	102: 0x21EC01CD AB090000 0000000C C1080000 0000000C C17A333A 9B0105D0 1EF00280 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 8566
25289	9	8	19: 0x022E01CD AB080000 0000000C C1020FB7 0042C7
28345	11	9	102: 0x21EC01CD AB090000 0000000C C10B0000 0000000C C17A333A 9B0105CD 1EF00280 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 299F
28352	9	11	19: 0x022E01CD AB0B0000 0000000C C1020FB7 00AC40
28360	7	1,2,3,4,5,6,9,12	96: 0x01E9CDAB FFFF0700 00000000 0CC17A3B 3A1A9B01 C74A1EF0 038008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000BA34
30222	12	1,2,3,4,5,6,7,9,10	96: 0x01E9CDAB FFFF0C00 00000000 0CC17A3B 3A1A9B01 C8451EF0 028008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000D34C
