6;3243048960; 2382102603; 2568355842; 1753285444; 13;1698;0
9;20185088; 850; 3060793344; 1261175586; 47;1698;0
8;20185088; 850; 3148283904; 1173685026; 47;1698;0
11;3397189632; 145227920; 379715584; 3941335878; 11;1698;0
3;1085800448; 2978807832; 3974037509; 347603781; 12;1698;0
4;4014145536; 119472398; 3140943872; 1180566335; 18;1698;0
5;2209349632; 500170917; 3858497537; 463143746; 15;1698;0
2;1999765504; 1404174482; 3982426116; 339215169; 16;1698;0
10;1221328896; 1066336339; 3510894593; 810287942; 11;1698;0
7;4211277824; 181338191; 1567490048; 2754020169; 8;1698;0
