11;19660800; 850; 3779985408; 541524769; 48;3398;0
6;20185088; 850; 3755409408; 566559521; 48;3398;0
8;1279590400; 3947823153; 857604100; 3464037190; 11;3398;0
7;20185088; 850; 3786866688; 535102241; 48;3398;0
9;375193600; 3882156084; 1059258372; 3262382918; 11;3398;0
3;5373952; 281870360; 866648064; 3454862155; 6;3398;0
10;19660800; 850; 3771662336; 549847841; 48;3398;0
5;3836739584; 747110445; 1967259652; 2354381638; 11;3398;0
2;1252982784; 178782239; 2947547144; 1374094143; 18;3398;0
4;1261109248; 2058879021; 4154785799; 166855487; 18;3398;0
