2;1161560064; 2176253970; 4061528068; 260113219; 14;3398;0
5;1366687744; 2197749782; 1110573058; 3211068231; 10;3398;0
10;438763520; 177012778; 1319567360; 3001484106; 7;3398;0
8;20185088; 850; 3770351616; 551617313; 48;3398;0
3;2344812544; 1524760599; 3668967432; 660210496; 300941329;3398;0
6;127336448; 1057882142; 3227844613; 1093796674; 15;3398;0
9;20185088; 850; 3795648512; 526320417; 48;3398;0
7;466550784; 262209566; 3858432000; 463078218; 7;3398;0
11;3333685248; 2119237665; 3336634370; 984548166; 11;3398;0
4;496631808; 198311960; 835321856; 3486188363; 6;3398;0
