4;26;128
9;26;304
2;26;19
6;26;420
3;26;435
5;26;1063
7;26;199
8;26;1427
10;26;1901
9;27;473
11;26;2339
8;27;493
10;27;308
5;27;235
11;27;1244
2;27;18
3;27;310
7;27;232
4;27;280
6;27;205
9;28;457
6;28;220
8;28;416
2;28;19
4;28;79
3;28;749
5;28;220
10;28;1163
7;28;892
11;28;437
3;29;19
11;29;405
10;29;372
2;29;850
5;29;1279
9;29;2025
8;29;928
4;29;806
7;29;1841
4;30;146
6;29;2908
7;30;43
10;30;292
9;30;864
3;30;19
11;30;967
2;30;702
8;30;2241
5;30;2184
6;30;1435
5;31;79
10;31;276
2;31;483
3;31;18
6;31;846
9;31;1782
7;31;1077
8;31;1334
4;31;465
7;32;542
4;32;412
11;31;1931
6;32;1678
10;32;1304
8;32;1262
3;32;373
9;32;1099
11;32;465
2;32;19
5;32;188
2;33;19
6;33;94
4;33;763
9;33;331
3;33;655
7;33;1085
10;33;1350
3;34;396
11;33;2339
8;33;2504
7;34;1211
5;33;3904
8;34;3538
2;34;2077
9;34;2665
6;34;2378
10;34;2496
3;35;19
5;34;2656
6;35;1328
2;35;934
7;35;280
10;35;401
11;34;4544
11;35;1604
5;35;3235
5;36;515
4;35;4437
9;35;4913
2;36;19
3;36;19
7;36;199
8;35;4335
9;36;2462
4;36;699
8;36;1343
3;37;264
10;36;1555
8;37;416
6;36;1544
11;36;1736
5;37;79
11;37;1060
7;37;184
10;37;433
2;37;702
9;37;1376
2;38;756
4;37;1215
10;38;417
9;38;984
5;38;188
4;38;63
11;38;232
6;37;252
8;38;400
7;38;232
3;38;19
11;39;280
7;39;91
2;39;19
3;39;19
5;39;111
9;39;505
10;39;260
6;38;515
8;39;449
3;40;19
4;39;235
5;40;95
11;40;389
8;40;1306
2;40;469
4;40;792
7;40;765
9;40;364
6;39;1094
3;41;19
10;40;872
9;41;285
2;41;330
6;40;127
4;41;916
10;41;276
8;41;465
7;41;43
5;41;144
2;42;19
11;41;313
6;41;111
5;42;252
11;42;280
7;42;155
3;42;19
10;42;324
8;42;2261
11;43;341
4;42;513
6;42;516
7;43;75
4;43;1579
3;43;19
8;43;1700
9;42;5021
10;43;433
2;43;19
9;43;2849
5;43;179
3;44;19
10;44;356
5;44;160
2;44;19
6;43;191
7;44;59
11;44;452
9;44;380
4;44;1014
5;45;204
8;44;1323
4;45;516
7;45;108
2;45;19
6;44;176
3;45;19
9;45;1988
8;45;1181
10;45;340
11;45;372
5;46;64
2;46;19
6;45;220
9;46;396
4;46;219
11;46;356
3;46;18
10;46;385
8;46;352
7;46;216
10;47;243
4;47;271
3;47;19
2;47;19
6;46;79
9;47;1443
11;47;405
8;47;1339
5;47;236
7;47;248
10;48;417
9;48;457
8;48;745
7;48;216
2;48;19
3;48;19
6;47;700
11;48;260
3;49;312
5;48;2717
6;48;669
4;48;3123
2;49;279
4;49;1980
11;49;1686
7;49;418
8;49;1148
10;49;1662
9;49;1005
8;50;698
5;49;2298
11;50;883
2;50;374
5;50;1338
9;50;1773
3;50;111
4;50;1222
10;50;2307
4;51;156
2;51;19
3;51;19
7;50;2530
6;49;3344
11;51;3558
6;50;3117
2;52;560
10;51;866
7;51;438
5;51;3066
5;52;1412
3;52;19
9;51;4522
7;52;1015
6;51;1254
8;51;3730
10;52;1620
9;52;3567
4;52;1761
11;52;1327
8;52;2227
2;53;63
5;53;54
4;53;95
3;53;390
6;52;1014
11;53;862
10;53;1162
7;53;43
8;53;521
9;53;1101
9;54;1206
8;54;291
2;54;19
3;54;18
5;54;285
4;54;95
7;54;1903
6;53;2814
10;54;3433
11;54;3028
8;55;276
3;55;19
2;55;19
4;55;79
7;55;108
9;55;489
11;55;388
6;54;510
5;55;79
2;56;19
10;55;356
8;56;325
5;56;192
7;56;215
6;55;267
4;56;187
10;56;292
9;56;413
3;56;19
11;56;810
5;57;111
3;57;25
11;57;465
4;57;111
2;57;19
9;57;396
10;57;247
7;57;135
6;56;517
3;58;23
8;57;432
5;58;95
2;58;390
4;58;699
7;58;2119
3;59;264
4;59;143
6;57;3421
11;58;2985
5;59;144
8;58;3354
2;59;19
6;58;95
9;59;2156
8;59;745
10;59;449
2;60;374
8;60;818
9;60;593
3;60;497
5;60;751
4;60;64
11;59;3903
3;61;20
11;60;2764
7;59;4452
5;61;164
7;60;5150
10;60;2741
2;61;19
4;61;172
7;61;509
9;61;1930
6;59;3959
8;61;2726
11;61;4494
10;61;3802
4;62;718
3;62;374
10;62;1819
5;62;498
11;62;2040
8;62;2599
2;62;19
9;62;2881
7;62;654
6;61;908
6;62;450
2;63;18
5;63;736
8;63;1074
3;63;19
4;63;268
3;64;19
9;63;944
7;63;2060
9;64;747
4;64;111
11;63;3997
8;64;433
5;64;268
2;64;19
10;63;4869
9;65;505
6;63;3947
10;64;3938
11;64;3746
7;64;4915
6;64;1919
5;65;1877
2;65;19
8;65;2853
3;66;435
4;65;2283
7;65;1949
9;66;364
5;66;1082
8;66;384
10;65;5323
2;66;19
7;66;465
10;66;2789
11;66;1971
6;65;1419
10;67;243
6;66;176
4;66;1674
2;67;19
11;67;296
7;67;247
3;67;18
9;67;2440
4;67;2162
8;67;3165
5;67;4596
6;67;528
5;68;160
3;68;748
7;68;1044
2;68;656
9;68;1392
11;68;843
8;68;1333
10;68;1418
4;68;204
9;69;429
10;69;231
4;69;63
6;68;95
8;69;461
5;69;204
11;69;1108
2;69;19
7;69;1077
3;69;19
10;70;464
8;70;509
11;70;905
2;70;327
9;70;1282
5;70;763
3;70;19
4;70;235
6;69;143
7;70;107
5;71;236
3;71;19
6;70;62
2;71;19
10;71;260
7;71;216
4;71;220
9;71;834
8;71;368
11;71;437
7;72;135
11;72;420
6;71;51
10;72;372
3;72;18
9;72;989
5;72;973
8;72;291
2;72;19
4;72;267
7;73;123
3;73;19
9;73;911
10;73;292
8;73;1528
2;73;18
11;73;465
6;72;516
4;73;47
5;73;127
9;74;444
2;74;19
