2;1344798720; 1647968277; 4277075968; 44630857; 8;112;0
39;1486422016; 2402418706; 3342336000; 978649931; 6;112;0
37;1046937600; 1878261781; 3174432768; 1146553163; 6;112;0
34;1444347904; 2115108885; 3022192640; 1298793291; 6;112;0
5;1429667840; 2145583125; 3169189888; 1152516939; 6;110;0
7;1857159168; 2007891988; 3049848832; 1273299787; 720902;110;0
38;766181376; 2067070997; 3116236800; 1204749131; 6;112;0
14;1020788736; 1955266581; 3307864064; 1013318475; 6;112;0
28;1076428800; 2109472786; 1600192512; 2720793419; 6;112;0
3;613679104; 2002190357; 3063545856; 1258095435; 6;112;0
36;1027538944; 2459238418; 3438936064; 882049867; 6;112;0
6;763428864; 2055733269; 2936209408; 1385497419; 6;110;0
32;3006660608; 2384134162; 2756902913; 1564148552; 9;112;0
30;673579008; 1492451349; 1432944640; 2888106827; 6;110;0
22;868089856; 2367750165; 3122593792; 1198392139; 6;112;0
11;632750080; 2115829781; 2935816192; 1385366347; 6;112;0
25;2957180928; 2305097742; 2556624896; 1764361035; 6;112;0
13;1062993920; 2089091087; 3320053760; 1001128779; 6;112;0
23;224395264; 1522073621; 703594496; 3617456970; 7;112;0
8;3861970944; 2904358931; 2129723395; 2191983426; 304611343;112;0
17;968622080; 2287468559; 3737976832; 583009099; 6;112;0
15;4232380416; 2055798804; 3155165184; 1166017355; 6;112;0
24;1441792; 869793810; 2492334081; 1828717381; 12;112;0
20;2143354880; 1391329298; 216268801; 4104717131; 6;112;0
41;1663369216; 2670592015; 1321926657; 2999124805; 12;112;0
4;231538688; 2589196306; 2408120320; 1913520971; 6;112;0
12;259194880; 2246377490; 2641166336; 1680016203; 6;112;0
35;532217856; 1988755476; 3173318656; 1147732811; 6;110;0
31;4142202880; 1734606868; 2920153088; 1400832843; 6;112;0
18;303955968; 1368522772; 83886080; 4237165387; 6;110;0
19;3745054720; 1470955540; 1908080640; 2412905291; 6;112;0
10;4182310912; 2201485332; 3213819904; 1108214603; 6;112;0
9;588185600; 2883518479; 3025076224; 1298072394; 1382612999;112;0
27;3795058688; 1415905300; 1781596160; 2539455306; 7;112;0
21;873988096; 3727294479; 2508587008; 1812464457; 8;112;0
16;3952672768; 2103115793; 2858221568; 1462764363; 6;112;0
33;4224909312; 2099249166; 3728670720; 592380747; 6;110;0
26;3587637248; 1585512468; 3711172608; 609878858; 7;110;0
29;4180606976; 2166554638; 3997630464; 323421003; 6;110;0
40;4186963968; 2691891217; 2074083328; 2246968138; 7;112;0
