5;3266052096; 1823080469; 1865220096; 2456486729; 8;112;0
17;2881421312; 1622671381; 331808768; 3989242698; 7;112;0
18;374276096; 1412366357; 1103560704; 3217556298; 7;110;0
14;2303787008; 1446051861; 1767047168; 2557674315; 6;110;0
7;1091567616; 1504903186; 125501440; 4196139851; 6;112;0
15;2537488384; 1346633746; 3813408768; 508494666; 7;110;0
13;2262040576; 1403781141; 3395158016; 926024523; 6;112;0
6;2414804992; 1701642261; 3688759296; 633013065; 8;110;0
8;281739264; 452526096; 536215553; 3785491272; 9;112;0
24;1728380928; 3397582864; 3354787841; 966329157; 12;110;0
10;1995702272; 1318715413; 2030960640; 2290287435; 6;110;0
21;2035089408; 1519386645; 1143930880; 3177120586; 7;112;0
16;4257808384; 625541135; 673579009; 3647537992; 9;110;0
2;1639383040; 1474953237; 554565632; 3767075659; 6;112;0
22;1623326720; 1516699669; 4255383552; 65602378; 7;112;0
19;2461401088; 2312372242; 3879665664; 441385800; 9;112;0
11;1957756928; 1406861330; 3673292800; 648020810; 7;110;0
25;1068498944; 1532624917; 687144960; 3633906507; 6;110;0
9;1571160064; 1521614869; 656736256; 3664905035; 6;112;0
20;1498742784; 1456341010; 752680960; 3568304971; 6;112;0
4;1812660224; 1980039186; 1204420608; 3117286217; 8;112;0
23;1040384000; 1383661589; 1653538816; 2668888907; 65542;112;0
12;2234646528; 2735800338; 3375104000; 946209607; 10;110;0
3;1011351552; 1347551253; 3102146560; 1221002059; 463994886;110;0
