6;2154168320; 1741881362; 1746206720; 2575500106; 7;112;0
16;935985152; 2901016594; 3506438144; 814547787; 6;112;0
22;2143879168; 1977614354; 2732392448; 1588593483; 6;112;0
21;1213726720; 2995060751; 3524722688; 797115211; 6;112;0
38;2156855296; 1993605138; 4048355328; 272630603; 6;112;0
2;1861287936; 1749942290; 2304573440; 2017067851; 6;112;0
12;4097179648; 2495807505; 2980970496; 1340212043; 6;112;0
13;930545664; 3034710031; 3239378944; 1081803595; 6;112;0
23;4170776576; 1589510164; 1936392192; 2384659275; 6;110;0
24;4138532864; 1717501969; 2909470720; 1411580747; 6;110;0
19;118423552; 2245918741; 2076246016; 2244739914; 7;112;0
46;3928227840; 1276313618; 1502871553; 2818245445; 12;110;0
20;357367808; 2736848914; 3594846208; 726139723; 6;112;0
48;3330277376; 3437297683; 2346516483; 1974600512; 304611345;110;0
36;289275904; 2736128018; 3619225600; 701760331; 6;112;0
26;1638596608; 2030174226; 1403191296; 2917794635; 6;112;0
17;633077760; 3017408527; 3951427584; 369558347; 6;112;0
47;3995009024; 1692008468; 2362966016; 1962148683; 6;112;0
7;258736128; 2558066709; 4167958528; 153748296; 9;112;0
5;258605056; 2304442383; 3676569600; 645137227; 6;110;0
37;257228800; 2864316431; 3650486272; 670499659; 6;112;0
32;2098987008; 2923233297; 3635871744; 685114188; 6;112;0
34;1210777600; 1998389266; 1685127168; 2635989834; 7;110;0
33;229244928; 2950692879; 32440320; 4288545612; 5;112;0
31;719978496; 245825556; 811925504; 3508929357; 4;112;0
40;4092002304; 2768044049; 3973316608; 347669323; 6;112;0
28;3859873792; 2233008145; 1127677952; 3193307979; 6;112;0
29;3347447808; 2611413006; 3174629376; 1147077451; 6;110;0
8;4077715456; 3070623761; 3716153344; 605487947; 6;112;0
25;4114153472; 2560557070; 3446865920; 874120011; 6;112;0
14;566886400; 1683947540; 2264793088; 2056389451; 6;112;0
9;4115398656; 2901803022; 3287482368; 1034158923; 6;112;0
11;620036096; 1785856018; 1719402496; 2601845579; 6;110;0
27;826671104; 2348351506; 4258201600; 62784331; 6;112;0
3;617414656; 2344288274; 3931373568; 390267723; 6;112;0
42;2896560128; 1555365908; 2214985728; 2106000203; 6;112;0
18;3205038080; 1600323603; 1749155840; 2571895626; 7;112;0
45;3599958016; 2314731534; 4188012544; 133038922; 7;112;0
4;3540058112; 2926051345; 3384606720; 937100107; 6;110;0
41;3118923776; 1864695822; 3057975296; 1263076171; 6;110;0
43;421462016; 2126905362; 1771569152; 2549416779; 6;112;0
35;461176832; 2128805905; 334757888; 3986293580; 5;110;0
30;2948857856; 1916010516; 1219690496; 3101295435; 6;112;0
10;3026059264; 1642922004; 3182034944; 1139934027; 6;112;0
44;3261267968; 2574909457; 3923509248; 397542219; 6;110;0
49;1606615040; 2994208784; 1411448835; 2909668163; 14;110;0
15;2558263296; 2121728017; 3968729088; 352518987; 6;110;0
39;149159936; 2056519698; 3210346496; 1110639435; 6;112;0
