28;3148742656; 3458138127; 3463708672; 857342795; 6;110;0
42;2734620672; 3510829077; 3276275712; 1044710219; 6;112;0
18;1211236352; 3593076756; 39518208; 4281598795; 6;110;0
16;2948202496; 3218145295; 3656908800; 664142667; 6;110;0
2;160301056; 3317891093; 2684813312; 1636893515; 6;110;0
56;2727542784; 2713387023; 2745434112; 1575551819; 6;112;0
49;1673723904; 1588920344; 2527199232; 1793786699; 6;112;0
17;1846083584; 2499280920; 413073408; 3907912523; 6;112;0
19;3123183616; 1764098066; 2949054465; 1371996999; 10;112;0
45;1884356608; 2389442584; 72548352; 4248437579; 6;112;0
26;2357067776; 3635347477; 2937716736; 1383334731; 6;110;0
54;2270494720; 3075276821; 2943746048; 1377239883; 6;112;0
36;26345472; 3508928528; 4149215233; 171836228; 13;112;0
9;1769078784; 2371682328; 901840896; 3419865931; 6;110;0
37;1297022976; 327745560; 4273274880; 47579980; 5;112;0
7;3910270976; 3444965394; 2164785152; 2158297931; 196614;112;0
12;2577137664; 2603352079; 4134928384; 187761482; 463994887;112;0
33;989265920; 2304180248; 204734464; 4116382538; 7;110;0
10;2034827264; 3119185941; 3145138176; 1177486155; 659947526;112;0
11;3268673536; 1056178194; 1051787265; 3269919563; 6;112;0
3;2247163904; 2748645394; 2260533248; 2061108043; 6;112;0
25;3288137728; 1034354712; 2966093825; 1354957640; 9;110;0
48;274530304; 1563230224; 2131492865; 2189624132; 13;110;0
23;976748544; 2876112914; 2160328704; 2160657227; 6;112;0
14;3065380864; 3248947221; 2856714240; 1464468299; 6;112;0
4;2278359040; 2433417231; 3918528512; 403178314; 7;112;0
52;3403808768; 3089891342; 3119316992; 1201734475; 6;110;0
44;2059599872; 2401894415; 2998992896; 1322058571; 6;110;0
21;1098645504; 1868890136; 1354235904; 2966750027; 6;112;0
40;4211605504; 3198746639; 1301872641; 3019178823; 10;112;0
8;470679552; 3162701840; 3528785920; 792920907; 6;110;0
47;1899626496; 3339845650; 3024027648; 1296958283; 6;112;0
24;2815557632; 626262032; 1246953475; 3074163526; 11;110;0
39;3925213184; 3570139155; 2870083584; 1450967883; 6;110;0
41;162201600; 2558984216; 3532587008; 788464457; 8;112;0
35;426770432; 3609919506; 2746613760; 1574437706; 7;112;0
38;1071972352; 2361393173; 3621191680; 699859786; 7;110;0
22;3689676800; 2979332117; 2774335488; 1546650443; 6;112;0
55;1878065152; 3050635282; 3141468160; 1179583305; 8;112;0
51;3402891264; 2358575123; 2233860096; 2087191371; 6;110;0
32;1600061440; 3143106575; 2506227712; 1814758219; 6;112;0
13;1433272320; 2318139416; 197001216; 4124246859; 6;110;0
6;3438542848; 2632056855; 3824615424; 497025866; 7;112;0
5;418381824; 1436876824; 2808807424; 1512833867; 6;112;0
43;4181852160; 2635268114; 2273837056; 2047935306; 403701767;112;0
57;1584594944; 570753048; 2352021505; 1968964426; 7;112;0
15;3771465728; 2073493522; 3708420096; 612762443; 6;112;0
20;3784376320; 2759262223; 3220635648; 1100415819; 6;110;0
50;2593849344; 1610809368; 24248321; 1835845; 13;112;0
34;3939631104; 2036072471; 1458241536; 2862941003; 6;112;0
53;2087518208; 2390622231; 3634429952; 686555978; 7;112;0
27;685834240; 3231383573; 2788032512; 1532953419; 6;112;0
31;1849753600; 2655584277; 3292200960; 1028850507; 6;110;0
29;958988288; 2374828047; 6553600; 19596107; 7;110;0
46;4077846528; 1531969559; 3213623296; 1107362635; 6;112;0
30;879099904; 3189243929; 3472687104; 848429897; 8;110;0
