2;1;1611;3
3;1;1876;3
7;1;1143;3
6;1;301;3
9;1;561;3
8;1;648;2
4;1;231;2
5;1;215;1
6;2;607;3
5;2;14;1
4;2;349;2
3;2;365;3
7;2;317;3
8;2;241;2
2;2;461;3
9;2;610;3
5;3;245;1
2;3;859;3
8;3;444;2
7;3;456;3
6;3;627;3
9;3;501;3
4;3;312;2
3;3;275;3
6;4;504;3
3;4;1249;3
7;4;1702;3
4;4;271;2
2;4;549;3
9;4;568;3
8;4;401;2
5;4;181;1
4;5;350;2
3;5;315;3
5;5;200;1
8;5;259;2
7;5;316;3
6;5;567;3
9;5;543;3
2;5;663;3
5;6;32;1
3;6;243;3
9;6;480;3
6;6;513;3
4;6;284;2
8;6;365;2
7;6;473;3
2;6;419;3
7;7;426;3
3;7;339;3
9;7;529;3
2;7;485;3
6;7;627;3
4;7;409;2
5;7;135;1
8;7;233;2
6;8;472;3
4;8;336;2
7;8;364;3
2;8;593;3
9;8;542;3
8;8;355;2
3;8;345;3
5;8;56;1
6;9;613;3
9;9;506;3
7;9;470;3
4;9;460;2
2;9;535;3
3;9;292;3
5;9;91;1
8;9;301;2
4;10;264;2
7;10;256;3
3;10;268;3
6;10;586;3
8;10;372;2
5;10;158;1
9;10;604;3
2;10;545;3
9;11;502;3
2;11;604;3
6;11;755;3
8;11;412;2
3;11;283;3
4;11;228;2
5;11;252;1
7;11;461;3
3;12;459;3
6;12;553;3
7;12;318;3
4;12;315;2
5;12;92;1
8;12;298;2
2;12;589;3
9;12;430;3
4;13;343;2
2;13;528;3
9;13;592;3
5;13;50;1
7;13;377;3
8;13;382;2
6;13;647;3
3;13;443;3
5;14;252;1
6;14;485;3
2;14;502;3
7;14;283;3
8;14;356;2
9;14;431;3
3;14;378;3
4;14;454;2
9;15;574;3
4;15;289;2
3;15;243;3
7;15;334;3
2;15;641;3
8;15;394;2
6;15;580;3
5;15;89;1
6;16;574;3
8;16;404;2
3;16;328;3
4;16;376;2
5;16;243;1
9;16;481;3
7;16;286;3
2;16;456;3
4;17;399;2
3;17;371;3
6;17;491;3
5;17;187;1
9;17;526;3
7;17;463;3
8;17;335;2
2;17;523;3
6;18;655;3
4;18;298;2
5;18;238;1
8;18;417;2
9;18;474;3
7;18;476;3
2;18;657;3
3;18;248;3
9;19;486;3
4;19;370;2
8;19;410;2
2;19;461;3
5;19;180;1
7;19;249;3
3;19;2963;3
6;19;335;2
8;20;261;2
7;20;333;3
3;20;286;3
5;20;212;1
4;20;471;2
2;20;639;3
6;20;325;2
9;20;521;3
6;21;297;2
4;21;244;2
7;21;364;3
8;21;217;2
5;21;154;1
2;21;562;3
9;21;620;3
3;21;398;3
7;22;440;3
5;22;160;1
6;22;249;2
3;22;241;3
4;22;377;2
9;22;562;3
5;23;227;1
2;22;848;3
8;22;502;2
3;23;392;3
9;23;527;3
7;23;384;3
4;23;414;2
8;23;291;2
2;23;521;3
6;23;231;2
3;24;329;3
6;24;401;2
5;24;262;1
7;24;332;3
4;24;267;2
8;24;290;2
2;24;671;3
9;24;625;3
7;25;473;3
3;25;1381;3
8;25;1697;2
6;25;250;2
5;25;111;1
9;25;649;3
4;25;452;2
2;25;521;3
5;26;202;1
7;26;355;3
9;26;567;3
2;26;640;3
8;26;489;2
6;26;345;2
4;26;406;2
3;26;279;3
4;27;367;2
9;27;558;3
5;27;83;1
7;27;279;3
8;27;426;2
2;27;542;3
3;27;258;3
6;27;440;2
3;28;317;3
5;28;210;1
9;28;523;3
2;28;527;3
6;28;215;2
4;28;331;2
7;28;499;3
8;28;402;2
6;29;383;2
9;29;579;3
4;29;296;2
7;29;421;3
3;29;452;3
8;29;424;2
2;29;548;3
5;29;54;1
3;30;421;3
9;30;610;3
7;30;400;3
4;30;224;2
6;30;439;2
2;30;575;3
8;30;270;2
5;30;110;1
3;31;412;3
4;31;211;2
8;31;243;2
7;31;291;3
9;31;553;3
5;31;185;1
6;31;383;2
2;31;527;3
8;32;406;2
5;32;60;1
4;32;2287;2
3;32;1066;3
6;32;3138;2
2;32;2932;3
9;32;664;3
7;32;243;3
9;33;573;3
6;33;387;2
5;33;136;1
8;33;373;2
3;33;366;3
4;33;407;2
2;33;494;3
7;33;232;3
8;34;424;2
4;34;402;2
2;34;433;3
3;34;445;3
6;34;225;2
7;34;461;3
9;34;587;3
5;34;37;1
7;35;296;3
2;35;741;3
4;35;409;2
5;35;70;1
6;35;264;2
9;35;626;3
8;35;227;2
3;35;261;3
9;36;471;3
5;36;129;1
4;36;277;2
7;36;522;3
6;36;246;2
8;36;305;2
3;36;1568;3
2;36;2226;3
5;37;53;1
3;37;416;3
2;37;718;3
8;37;320;2
6;37;364;2
7;37;228;3
4;37;328;2
9;37;474;3
2;38;645;3
5;38;82;1
8;38;278;2
9;38;431;3
6;38;275;2
7;38;257;3
4;38;405;2
3;38;317;3
2;39;595;3
6;39;301;2
3;39;331;3
4;39;394;2
5;39;27;1
9;39;545;3
8;39;425;2
7;39;421;3
7;40;389;3
6;40;213;2
3;40;470;3
4;40;288;2
2;40;620;3
8;40;267;2
5;40;202;1
9;40;447;3
4;41;590;2
2;41;423;3
3;41;367;3
8;41;396;2
5;41;172;1
9;41;500;3
6;41;348;2
7;41;352;3
5;42;125;1
2;42;870;3
4;42;286;2
8;42;434;2
6;42;231;2
3;42;301;3
7;42;471;3
9;42;638;3
3;43;240;3
4;43;433;2
6;43;242;2
2;43;632;3
9;43;456;3
8;43;397;2
7;43;276;3
5;43;136;1
4;44;356;2
9;44;551;3
5;44;69;1
2;44;611;3
7;44;448;3
3;44;451;3
8;44;457;2
6;44;420;2
8;45;323;2
3;45;412;3
9;45;507;3
5;45;105;1
7;45;369;3
4;45;210;2
2;45;628;3
6;45;411;2
7;46;381;3
9;46;488;3
6;46;239;2
5;46;29;1
3;46;254;3
2;46;471;3
4;46;211;2
8;46;368;2
4;47;456;2
2;47;318;2
3;47;397;3
7;47;258;3
6;47;301;2
5;47;91;1
9;47;663;3
8;47;332;2
9;48;638;3
5;48;219;1
3;48;488;3
2;48;350;2
6;48;382;2
8;48;221;2
7;48;354;3
4;48;416;2
6;49;234;2
2;49;413;2
5;49;73;1
8;49;242;2
9;49;590;3
4;49;1942;2
3;49;2028;2
7;49;406;3
9;50;443;3
8;50;647;2
2;50;326;2
3;50;209;2
5;50;189;1
6;50;229;2
4;50;365;2
7;50;333;3
2;51;223;2
6;51;398;2
8;51;436;2
3;51;221;2
9;51;581;3
7;51;472;3
4;51;231;2
5;51;257;1
8;52;2273;2
7;52;2738;3
9;52;668;3
4;52;302;2
3;52;418;2
2;52;422;2
6;52;291;2
5;52;217;1
8;53;382;2
2;53;348;2
9;53;496;3
6;53;285;2
5;53;286;1
3;53;533;2
4;53;212;2
7;53;332;3
6;54;536;2
9;54;444;3
7;54;293;3
8;54;389;2
2;54;324;2
5;54;122;1
3;54;452;2
4;54;439;2
7;55;604;3
6;55;304;2
9;55;573;3
4;55;216;2
3;55;456;2
8;55;333;2
5;55;196;1
2;55;387;2
7;56;2050;3
3;56;251;2
6;56;347;2
8;56;437;2
5;56;256;1
9;56;1492;3
2;56;1642;2
4;56;265;2
4;57;250;2
7;57;453;3
9;57;422;3
6;57;385;2
8;57;372;2
2;57;272;2
5;57;61;1
3;57;258;2
2;58;318;2
9;58;454;3
6;58;218;2
5;58;50;1
4;58;457;2
3;58;440;2
8;58;212;2
7;58;244;3
6;59;315;2
4;59;236;2
9;59;416;3
3;59;300;2
8;59;411;2
7;59;454;3
2;59;435;2
5;59;123;1
7;60;618;3
6;60;920;2
8;60;343;2
2;60;346;2
4;60;281;2
3;60;282;2
9;60;276;3
5;60;26;1
6;61;1888;2
7;61;2343;3
3;61;415;2
9;61;308;3
4;61;1422;2
8;61;1585;2
5;61;259;1
2;61;654;2
4;62;245;2
8;62;238;2
6;62;387;2
2;62;347;2
7;62;255;3
9;62;356;3
5;62;258;1
3;62;281;2
4;63;335;2
3;63;431;2
6;63;377;2
9;63;330;3
2;63;232;2
8;63;307;2
7;63;350;3
5;63;139;1
6;64;281;2
3;64;248;2
4;64;455;2
7;64;425;3
2;64;452;2
9;64;459;3
5;64;245;1
8;64;251;2
8;65;339;2
5;65;196;1
2;65;444;2
4;65;399;2
3;65;410;2
7;65;427;3
9;65;258;3
6;65;251;2
2;66;342;2
7;66;252;3
4;66;405;2
8;66;320;2
6;66;414;2
5;66;92;1
9;66;329;3
3;66;323;2
4;67;432;2
9;67;240;2
6;67;339;2
5;67;114;1
8;67;253;2
3;67;419;2
2;67;248;2
7;67;356;2
7;68;448;2
9;68;228;2
3;68;213;2
5;68;91;1
6;68;296;2
2;68;422;2
8;68;325;2
4;68;460;2
9;69;305;2
6;69;322;2
5;69;260;1
4;69;391;2
8;69;328;2
3;69;1757;2
7;69;2937;2
2;69;457;2
7;70;316;2
3;70;403;2
9;70;290;2
2;70;364;2
5;70;228;1
6;70;455;2
4;70;289;2
8;70;240;2
7;71;291;2
5;71;234;1
2;71;291;2
6;71;260;2
9;71;452;2
3;71;332;2
8;71;240;2
4;71;649;2
8;72;247;2
7;72;354;2
9;72;316;2
6;72;391;2
4;72;257;2
3;72;304;2
5;72;91;1
2;72;333;2
8;73;351;2
2;73;220;2
4;73;320;2
3;73;370;2
9;73;431;2
7;73;455;2
6;73;355;2
5;73;119;1
5;74;144;1
9;74;336;2
6;74;273;2
7;74;392;2
2;74;452;2
3;74;259;2
8;74;280;2
4;74;402;2
9;75;3199;2
5;75;16;1
8;75;1840;2
2;75;2094;2
3;75;5591;2
6;75;255;2
4;75;396;2
7;75;369;2
5;76;132;1
3;76;403;2
4;76;438;2
7;76;350;2
2;76;893;2
8;76;2159;2
9;76;2757;2
6;76;421;2
8;77;210;2
9;77;213;2
7;77;271;2
6;77;413;2
4;77;233;2
5;77;140;1
3;77;320;2
2;77;235;2
7;78;368;2
2;78;445;2
4;78;270;2
5;78;155;1
6;78;360;2
8;78;231;2
3;78;270;2
9;78;231;2
6;79;286;2
4;79;328;2
7;79;276;2
5;79;201;1
8;79;273;2
3;79;356;2
9;79;424;2
2;79;427;2
4;80;318;2
5;80;26;1
7;80;1522;2
3;80;2147;2
9;80;445;2
8;80;360;2
2;80;306;2
6;80;215;2
2;81;406;2
7;81;351;2
4;81;358;2
8;81;443;2
5;81;186;1
9;81;402;2
6;81;214;2
3;81;294;2
6;82;387;2
8;82;455;2
5;82;250;1
9;82;316;2
7;82;341;2
3;82;719;2
2;82;1118;2
4;82;332;2
8;83;257;2
5;83;130;1
6;83;342;2
7;83;324;2
3;83;256;2
9;83;402;2
4;83;450;2
2;83;339;2
8;84;353;2
9;84;226;2
4;84;357;2
6;84;670;2
7;84;394;2
3;84;383;2
5;84;214;1
2;84;245;2
6;85;261;2
2;85;265;2
4;85;389;2
9;85;271;2
7;85;365;2
5;85;136;1
3;85;335;2
8;85;377;2
3;86;218;2
2;86;400;2
6;86;312;2
7;86;285;2
5;86;63;1
9;86;1348;2
4;86;288;2
8;86;396;2
4;87;318;2
3;87;277;2
2;87;299;2
7;87;277;2
5;87;214;1
6;87;212;2
9;87;299;2
8;87;442;2
3;88;259;2
4;88;273;2
8;88;382;2
2;88;421;2
6;88;332;2
5;88;182;1
9;88;326;2
7;88;297;2
5;89;127;1
9;89;382;2
2;89;410;2
7;89;382;2
3;89;328;2
6;89;300;2
4;89;431;2
8;89;315;2
3;90;266;2
5;90;152;1
2;90;361;2
6;90;275;2
9;90;236;2
4;90;356;2
8;90;296;2
7;90;305;2
6;91;300;2
9;91;286;2
8;91;352;2
4;91;283;2
5;91;245;1
2;91;552;2
7;91;401;2
3;91;1344;2
2;92;268;2
9;92;254;2
6;92;1446;2
8;92;2375;2
3;92;3063;2
4;92;357;2
5;92;235;1
7;92;387;2
4;93;247;2
3;93;309;2
5;93;81;1
2;93;1435;2
8;93;1638;2
6;93;213;2
7;93;312;2
9;93;364;2
5;94;30;1
6;94;345;2
9;94;391;2
8;94;388;2
4;94;357;2
3;94;354;2
2;94;290;2
7;94;415;2
6;95;366;2
9;95;412;2
4;95;414;2
2;95;324;2
7;95;462;2
3;95;446;2
8;95;401;2
5;95;186;1
2;96;271;2
7;96;386;2
8;96;446;2
4;96;272;2
6;96;383;2
9;96;292;2
3;96;350;2
5;96;166;1
2;97;219;2
6;97;429;2
7;97;356;2
8;97;418;2
9;97;450;2
5;97;129;1
3;97;252;2
4;97;215;2
3;98;291;2
5;98;91;1
4;98;436;2
9;98;650;2
2;98;2287;2
6;98;250;2
8;98;402;2
7;98;406;2
8;99;365;2
7;99;399;2
5;99;97;1
9;99;1229;2
6;99;1621;2
3;99;247;2
2;99;210;2
4;99;341;2
6;100;246;2
3;100;348;2
4;100;273;2
5;100;242;1
7;100;248;2
2;100;332;2
9;100;358;2
8;100;2757;2
6;101;308;2
4;101;378;2
3;101;213;2
7;101;353;2
8;101;2227;2
2;101;2318;2
5;101;128;1
9;101;402;2
3;102;290;2
6;102;455;2
2;102;400;2
9;102;428;2
8;102;423;2
7;102;541;2
4;102;309;2
5;102;221;1
9;103;358;2
6;103;454;2
5;103;163;1
7;103;2344;2
8;103;3359;2
4;103;225;2
2;103;371;2
3;103;410;2
4;104;281;2
6;104;338;2
7;104;324;2
8;104;304;3
5;104;46;1
9;104;397;2
2;104;354;2
3;104;433;2
9;105;319;2
7;105;345;2
5;105;190;1
2;105;349;2
6;105;336;2
4;105;308;2
8;105;390;3
3;105;392;2
4;106;404;2
6;106;369;2
2;106;402;2
9;106;434;2
5;106;158;1
3;106;239;2
8;106;319;3
7;106;233;2
3;107;232;2
8;107;388;3
9;107;289;2
2;107;360;2
7;107;332;2
6;107;439;2
5;107;45;1
4;107;378;2
4;108;332;2
8;108;301;3
9;108;349;2
6;108;348;2
5;108;132;1
3;108;434;2
2;108;209;2
7;108;350;2
3;109;326;2
4;109;338;2
6;109;249;2
8;109;342;3
9;109;348;2
2;109;215;2
5;109;59;1
7;109;347;2
3;110;368;2
7;110;279;2
4;110;237;2
2;110;368;2
5;110;212;1
9;110;233;2
6;110;438;2
8;110;447;3
9;111;307;2
3;111;446;2
5;111;177;1
8;111;345;3
2;111;517;2
6;111;279;2
4;111;401;2
7;111;424;2
5;112;124;1
7;112;367;2
6;112;261;2
4;112;366;2
8;112;471;3
9;112;420;2
2;112;451;2
3;112;430;2
2;113;442;2
9;113;240;2
8;113;285;3
6;113;342;2
4;113;374;2
7;113;414;2
3;113;335;2
5;113;52;1
2;114;285;2
8;114;431;3
9;114;245;2
7;114;234;2
5;114;93;1
3;114;324;2
4;114;302;2
6;114;307;2
2;115;306;2
8;115;431;3
6;115;329;2
4;115;252;2
7;115;266;2
5;115;319;1
9;115;592;2
3;115;397;2
5;116;250;1
8;116;232;3
6;116;247;2
3;116;217;2
4;116;452;2
9;116;255;2
2;116;358;2
7;116;425;2
7;117;349;2
3;117;411;2
5;117;167;1
4;117;233;2
6;117;340;2
8;117;2001;3
9;117;2212;2
2;117;458;2
9;118;256;2
2;118;243;2
3;118;433;2
7;118;253;2
4;118;345;2
5;118;236;1
6;118;251;2
8;118;265;3
3;119;368;2
5;119;177;1
4;119;312;2
9;119;384;2
6;119;277;2
7;119;257;2
2;119;303;2
8;119;287;3
8;120;398;3
4;120;278;2
9;120;420;2
3;120;323;2
6;120;440;2
7;120;352;2
5;120;21;1
2;120;445;2
7;121;332;2
2;121;312;2
3;121;239;2
9;121;324;2
5;121;259;1
6;121;413;2
4;121;401;2
8;121;240;3
4;122;445;2
6;122;308;2
9;122;227;2
7;122;458;2
8;122;460;3
5;122;265;1
3;122;408;2
2;122;428;2
9;123;284;2
6;123;371;2
2;123;379;2
7;123;444;2
4;123;302;2
3;123;412;2
5;123;99;1
8;123;309;3
5;124;190;1
6;124;450;2
8;124;245;3
7;124;328;2
4;124;447;2
3;124;281;2
9;124;319;2
2;124;364;2
5;125;225;1
2;125;227;2
6;125;343;2
4;125;701;2
3;125;1293;2
7;125;1639;2
8;125;401;3
9;125;322;2
3;126;238;2
4;126;247;2
8;126;347;3
7;126;219;2
6;126;383;2
5;126;255;1
9;126;292;2
2;126;339;2
8;127;399;3
4;127;286;2
2;127;391;2
5;127;126;1
6;127;285;2
7;127;322;2
3;127;2137;2
9;127;2300;2
4;128;388;2
5;128;228;1
7;128;587;2
9;128;407;2
3;128;414;2
8;128;282;3
2;128;295;2
6;128;361;2
2;129;396;2
3;129;357;2
6;129;308;2
5;129;25;1
8;129;453;3
9;129;430;2
7;129;238;2
4;129;235;2
5;130;145;1
4;130;283;2
2;130;448;2
3;130;245;2
8;130;429;3
9;130;264;2
6;130;294;2
7;130;256;2
6;131;303;2
5;131;130;1
2;131;286;2
3;131;293;2
8;131;268;3
9;131;311;2
4;131;323;2
7;131;250;2
9;132;394;2
7;132;432;2
2;132;400;2
