Random seed: 1718
8;2318794752; 1585119300; 2287206400; 2034500425; 8;224;0
4;1872363520; 3177971748; 3667460096; 654246729; 8;224;0
5;1644953600; 1672740891; 2147745792; 2173895499; 6;226;0
9;3121938432; 1596194872; 320602112; 4001104714; 7;224;0
2;4271177728; 1655898133; 4097703937; 224002889; 8;224;0
3;2912550912; 1587544100; 1150681089; 3172401993; 1382613000;226;0
11;1518469120; 1586036801; 2624126976; 1698497353; 8;224;0
7;3568959488; 1822752809; 3633250304; 688390986; 7;226;0
6;4212457472; 3394633772; 1732837376; 2588869449; 8;224;0
10;1558839296; 1593966651; 3805609984; 515572553; 8;226;0
