Random seed: 14807
2;621805568; 1618804764; 3043622913; 1278083913; 8;224;0
7;1160052736; 1665204266; 3441557504; 880149322; 7;224;0
8;3211788288; 1632763969; 2795372544; 1526268745; 8;226;0
4;1288372224; 3363045421; 1727791104; 2593915721; 8;224;0
10;2259419136; 1602551876; 2064842752; 2256405321; 8;224;0
9;3168272384; 1641676856; 17301504; 9372490; 8;226;0
11;3199729664; 1650327608; 359858176; 3961389898; 7;224;0
6;329187328; 3240558643; 737673216; 3584033609; 8;224;0
3;2869035008; 1617625124; 948633601; 3373073225; 8;224;0
5;2771582976; 1771634741; 942080000; 3380609866; 7;224;0
