4;1;491;2
9;1;481;3
3;1;191;1
11;1;594;3
7;1;248;2
5;1;286;2
10;1;568;3
2;1;156;1
8;1;589;3
6;1;375;2
8;2;1528;3
9;2;648;3
3;2;111;1
2;2;49;1
6;2;274;2
5;2;396;2
11;2;620;3
10;2;487;3
7;2;263;2
4;2;471;2
8;3;622;3
6;3;342;2
9;3;634;3
11;3;613;3
10;3;521;3
5;3;433;2
2;3;51;1
4;3;331;2
3;3;237;1
7;3;334;2
9;4;658;3
7;4;259;2
8;4;662;3
4;4;433;2
11;4;660;3
2;4;159;1
10;4;898;3
6;4;362;2
5;4;406;2
3;4;104;1
4;5;339;2
3;5;219;1
2;5;211;1
8;5;485;3
5;5;408;2
10;5;646;3
6;5;246;2
7;5;483;2
11;5;655;3
9;5;667;3
9;6;628;3
11;6;699;3
8;6;655;3
5;6;278;2
6;6;407;2
4;6;325;2
10;6;598;3
3;6;171;1
7;6;411;2
2;6;235;1
5;7;273;2
8;7;732;3
6;7;483;2
11;7;572;3
10;7;703;3
3;7;159;1
4;7;450;2
9;7;548;3
7;7;291;2
2;7;189;1
3;8;224;1
9;8;535;3
8;8;501;3
11;8;589;3
2;8;198;1
7;8;486;2
5;8;495;2
4;8;426;2
10;8;684;3
6;8;278;2
9;9;692;3
3;9;70;1
11;9;470;3
6;9;465;2
7;9;416;2
2;9;189;1
5;9;357;2
4;9;270;2
10;9;611;3
8;9;593;3
8;10;632;3
7;10;453;2
4;10;325;2
6;10;402;2
2;10;48;1
11;10;490;3
3;10;40;1
5;10;300;2
10;10;671;3
9;10;912;3
10;11;492;3
9;11;509;3
2;11;42;1
3;11;207;1
7;11;303;2
4;11;339;2
11;11;604;3
6;11;346;2
8;11;615;3
5;11;345;2
3;12;52;1
11;12;491;3
2;12;100;1
9;12;547;3
7;12;291;2
5;12;342;2
10;12;633;3
4;12;446;2
6;12;453;2
8;12;700;3
11;13;489;3
9;13;518;3
8;13;657;3
2;13;103;1
10;13;677;3
7;13;244;2
5;13;295;2
4;13;473;2
3;13;27;1
6;13;316;2
2;14;124;1
6;14;415;2
8;14;597;3
3;14;259;1
11;14;638;3
10;14;570;3
4;14;366;2
7;14;455;2
5;14;332;2
9;14;649;3
