6;2582708224; 1078788123; 1605369856; 2716271435; 6;6;0
3;3134652416; 1092419602; 3795779584; 525927243; 6;4;0
8;939786240; 964952103; 1682898944; 2638742347; 6;6;0
4;1116471296; 1054605345; 707723264; 3613918027; 6;6;0
10;144572416; 937033767; 1203896320; 3117351755; 6;4;0
11;328400896; 941031460; 2067529728; 2253652811; 6;6;0
7;914358272; 944898075; 3539075072; 782631755; 6;4;0
2;919666688; 1077805080; 2364342272; 1958806347; 1382612998;4;0
5;362479616; 970129438; 2617769984; 1703936843; 6;4;0
9;3995336704; 964821027; 2124021760; 2197685067; 6;4;0
