9;3616735232; 929955887; 3593207808; 728499018; 7;4;0
7;1135476736; 962986011; 3073179648; 1248461643; 6;6;0
4;3463643136; 1073545260; 2124873728; 2196767562; 306708487;6;0
5;3584032768; 981008425; 865337344; 3456369483; 6;4;0
3;1047330816; 1020854293; 3685220352; 636420939; 6;6;0
8;2447900672; 926548021; 2342125568; 1979581258; 7;4;0
11;19660800; 850; 367263744; 3954246436; 45;6;0
2;669843456; 1076232216; 2771386368; 1551696715; 1382612998;6;0
6;4284940288; 147521565; 3664838656; 656737100; 5;4;0
10;19726336; 850; 3220963328; 1100677923; 46;4;0
