Random seed: 22210
5;361627648; 936968234; 311885824; 4009755467; 6;6;0
8;1928658944; 913309761; 44564480; 4277076810; 7;6;0
3;1585446912; 1113849877; 3571515392; 750125899; 6;6;0
10;45088768; 940441639; 1553596416; 2767586123; 6;6;0
2;1295450112; 1080033304; 2931032064; 1390674763; 6;4;0
11;278986752; 942342180; 2074083328; 2247099211; 6;6;0
9;1974927360; 916848702; 877068288; 3444573002; 7;6;0
6;64094208; 1078722590; 677445632; 3644195659; 6;6;0
4;2619408384; 1049034799; 1878851584; 2443510602; 7;6;0
7;73662464; 962658331; 3868196864; 453444427; 6;6;0
