5;4027711488; 1020067881; 370540544; 3951166283; 6;26;0
2;1546321920; 1456996376; 2046623744; 2275083083; 6;26;0
11;3545890816; 1006436387; 1822752768; 2499937099; 514457606;26;0
6;4126539776; 1262551069; 1017380864; 3304325963; 6;26;0
10;2877816832; 983892009; 506200064; 3815048011; 6;26;0
3;391577600; 1505099797; 2683633664; 1638073163; 6;26;0
7;3888119808; 1017511962; 3570008064; 751633227; 6;28;0
8;4206690304; 943521859; 3883859968; 437846857; 8;26;0
4;1876033536; 1274216495; 1490026496; 2831680330; 7;26;0
9;34144256; 970457153; 3943497728; 378209097; 8;26;0
