6;1;155;2
13;1;775;2
12;1;55;1
16;1;140;1
9;1;296;1
18;1;3084;2
21;1;6252;2
20;1;3438;2
3;1;486;2
25;1;770;2
11;1;185;2
2;1;192;2
8;1;156;2
23;1;185;2
24;1;70;1
22;1;249;2
7;1;122;2
15;1;188;2
4;1;643;1
10;1;478;2
14;1;355;3
5;1;190;2
19;1;100;2
8;2;211;2
18;2;329;2
20;2;174;2
6;2;227;2
7;2;122;2
23;2;147;2
11;2;140;2
17;2;1293;2
25;2;163;2
14;2;253;3
24;2;123;1
3;2;100;2
15;2;338;2
4;2;253;1
22;2;312;2
2;2;186;2
12;2;171;1
16;2;20;1
10;2;128;2
5;2;244;2
21;2;339;2
19;2;102;2
9;2;165;1
13;2;347;2
19;3;127;2
24;3;103;1
7;3;1780;2
2;3;3968;2
18;3;4369;2
4;3;109;1
16;3;135;1
13;3;182;2
20;3;140;2
23;3;82;2
14;3;432;3
11;3;216;2
9;3;178;1
21;3;124;2
8;3;291;2
5;3;212;2
25;3;1265;2
22;3;162;2
15;3;2763;2
6;3;2962;2
17;3;155;2
3;3;65;2
12;3;258;1
10;3;322;2
11;4;165;2
6;4;173;2
17;4;339;2
20;4;66;2
14;4;1348;3
19;4;1747;2
8;4;1612;2
18;4;3239;2
5;4;2299;2
12;4;2323;1
15;4;187;2
25;4;2183;2
2;4;2485;2
9;4;212;1
4;4;277;1
3;4;706;2
24;4;152;1
16;4;29;1
21;4;197;2
23;4;47;2
10;4;170;2
7;4;338;2
19;5;1464;2
13;5;2033;2
24;5;125;1
4;5;191;1
16;5;197;1
25;5;1162;2
22;5;130;2
21;5;308;2
5;5;608;2
10;5;2072;2
15;5;2190;2
3;5;1327;2
20;5;147;2
7;5;138;2
9;5;61;1
12;5;30;1
18;5;264;2
23;5;185;2
6;5;134;2
8;5;132;2
11;5;1105;2
14;5;1747;3
17;5;324;2
2;5;278;2
12;6;52;1
17;6;318;2
11;6;199;2
13;6;145;2
7;6;241;2
3;6;91;2
18;6;298;2
10;6;169;2
24;6;118;1
19;6;277;2
14;6;621;3
5;6;127;2
9;6;133;1
25;6;2016;2
6;6;120;2
4;6;142;1
20;6;130;2
22;6;1180;2
16;6;230;1
21;6;815;2
23;6;107;2
8;6;195;2
2;6;266;2
19;7;83;2
15;6;5279;2
4;7;228;1
5;7;320;2
23;7;70;2
16;7;70;1
15;7;315;2
22;7;116;2
7;7;304;2
17;7;156;2
14;7;318;3
24;7;250;1
18;7;276;2
6;7;113;2
2;7;193;2
12;7;163;1
3;7;48;2
25;7;180;2
8;7;198;2
21;7;253;2
9;7;246;1
13;7;140;2
10;7;302;2
11;7;486;2
20;7;101;2
10;8;198;2
15;8;285;2
23;8;126;2
21;8;354;2
2;8;580;2
8;8;2446;2
20;8;2320;2
24;8;3930;1
9;8;264;1
12;8;150;1
4;8;201;1
11;8;282;2
18;8;446;2
22;8;1899;2
16;8;175;1
5;8;3582;2
6;8;3870;2
14;8;493;3
3;8;111;2
7;8;321;2
17;8;234;2
25;8;146;2
19;8;97;2
13;8;185;2
3;9;264;2
4;9;87;1
17;9;345;2
25;9;318;2
18;9;358;2
2;9;122;2
16;9;211;1
5;9;338;2
7;9;170;2
14;9;388;3
11;9;70;2
23;9;67;2
8;9;93;2
12;9;201;1
13;9;1006;2
21;9;2616;2
9;9;1168;1
20;9;1503;2
10;9;154;2
19;9;143;2
24;9;194;1
6;9;325;2
15;9;372;2
22;9;338;2
23;10;43;2
4;10;245;1
24;10;193;1
3;10;131;2
21;10;276;2
16;10;254;1
14;10;380;3
7;10;152;2
20;10;200;2
9;10;204;1
10;10;275;2
15;10;375;2
13;10;1330;2
19;10;90;2
12;10;1148;1
2;10;1289;2
22;10;1605;2
6;10;1048;2
11;10;3726;2
8;10;3525;2
18;10;3519;2
25;10;2006;2
17;10;1692;2
5;10;191;2
9;11;105;1
16;11;156;1
13;11;1109;2
11;11;2320;2
6;11;5435;2
7;11;2201;2
18;11;6242;2
20;11;5879;2
15;11;1445;2
22;11;1451;2
12;11;1425;1
14;11;2398;3
25;11;358;2
24;11;3847;1
23;11;236;2
19;11;87;2
5;11;1355;2
21;11;1568;2
2;11;4189;2
10;11;1782;2
17;11;5137;2
4;11;2356;1
3;11;285;2
8;11;3948;2
6;12;107;2
