4635	1	4,5	96: 0x01E9CDAB FFFF0100 00000000 0CC17A3B 3A1A9B01 CA501EF0 008008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000426F
7352	1	5	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 8E010000 0000011C 0001C800 011B0037 88
13013	1	2,5	96: 0x01E9CDAB FFFF0100 00000000 0CC17A3B 3A1A9B01 CA4F1EF0 008008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000E5A7
13313	1	4,5	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 1B030000 0000011C 0001C800 011B00E1 88
17202	5	1,4	96: 0x01E9CDAB FFFF0500 00000000 0CC17A3B 3A1A9B01 C94C1EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000C81D
19274	1	3,5	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A A8040000 0000011C 0001C800 011B0050 F0
19319	4	2	37: 0x00EBCDAB FFFF0400 00000000 0CC1003F 1188061A AB040000 0004011C 0001C800 011B0074 9D
19334	5	4	37: 0x00EBCDAB FFFF0500 00000000 0CC1003F 1188061A AC040000 0002011C 0001C800 011B0050 7C
19529	4	1,3,5	96: 0x01E9CDAB FFFF0400 00000000 0CC17A3B 3A1A9B01 C84D1EF0 028008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00007EF6
21856	3	1,2,5	96: 0x01E9CDAB FFFF0300 00000000 0CC17A3B 3A1A9B01 C74E1EF0 038008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000E4ED
23253	5	-	96: 0x01E9CDAB FFFF0500 00000000 0CC17A3B 3A1A9B01 C94C1EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000C81D
23253	1	-	96: 0x01E9CDAB FFFF0100 00000000 0CC17A3B 3A1A9B01 CA4E1EF0 008008F2 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 000011B5
25235	1	5	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 35060000 0000011C 0001C800 011B00F4 A1
25250	2	-	37: 0x00EBCDAB FFFF0200 00000000 0CC1003F 1188061A 36060000 0008011C 0001C800 011B00E1 13
25265	3	2	37: 0x00EBCDAB FFFF0300 00000000 0CC1003F 1188061A 37060000 0006011C 0001C800 011B0001 23
25280	4	3	37: 0x00EBCDAB FFFF0400 00000000 0CC1003F 1188061A 38060000 0004011C 0001C800 011B004F 25
25295	5	4	37: 0x00EBCDAB FFFF0500 00000000 0CC1003F 1188061A 39060000 0002011C 0001C800 011B0086 7C
25580	2	1,3,4,5	96: 0x01E9CDAB FFFF0200 00000000 0CC17A3B 3A1A9B01 C64F1EF0 048008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000F876
27907	4	1,2,3,5	96: 0x01E9CDAB FFFF0400 00000000 0CC17A3B 3A1A9B01 C84D1EF0 028008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00007EF6
31196	1	5	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A C2070000 0000011C 0001C800 011B0023 64
31210	2	-	37: 0x00EBCDAB FFFF0200 00000000 0CC1003F 1188061A C3070000 0006011C 0001C800 011B0099 C7
31225	3	-	37: 0x00EBCDAB FFFF0300 00000000 0CC1003F 1188061A C4070000 0006011C 0001C800 011B006F CE
31240	4	2,3	37: 0x00EBCDAB FFFF0400 00000000 0CC1003F 1188061A C5070000 0004011C 0001C800 011B00BE 21
31256	5	4	37: 0x00EBCDAB FFFF0500 00000000 0CC1003F 1188061A C6070000 0002011C 0001C800 011B0023 E8
31766	5	1	102: 0x21EC01CD AB010000 0000000C C1050000 0000000C C17A333A 9B0106DB 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 358E
31773	1	5	19: 0x022E01CD AB050000 0000000C C1020FD6 000031
32096	2	-	96: 0x01E9CDAB FFFF0200 00000000 0CC17A3B 3A1A9B01 C74E1EF0 038008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00000CE8
32096	3	-	96: 0x01E9CDAB FFFF0300 00000000 0CC17A3B 3A1A9B01 C74E1EF0 038008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000E4ED
33087	3	4	102: 0x21EC01CD AB040000 0000000C C1030000 0000000C C17A333A 9B0104DA 1EF00380 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 B633
33094	4	3	19: 0x022E01CD AB030000 0000000C C1020FB7 00404A
34829	5	1	102: 0x21EC02CD AB010000 0000000C C1050000 0000000C C17A333A 9B010702 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 979F
34836	1	5	19: 0x022E02CD AB050000 0000000C C1020F00 0095E2
37156	1	5	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 4F090000 0000011C 0001C800 011B00B9 8B
37171	2	-	37: 0x00EBCDAB FFFF0200 00000000 0CC1003F 1188061A 50090000 0006011C 0001C800 011B0078 63
37186	3	-	37: 0x00EBCDAB FFFF0300 00000000 0CC1003F 1188061A 51090000 0006011C 0001C800 011B0063 D2
37201	4	2,3	37: 0x00EBCDAB FFFF0400 00000000 0CC1003F 1188061A 52090000 0004011C 0001C800 011B00E6 AD
37216	5	4	37: 0x00EBCDAB FFFF0500 00000000 0CC1003F 1188061A 53090000 0002011C 0001C800 011B002F F4
37426	2	4	102: 0x21EC01CD AB040000 0000000C C1020000 0000000C C17A333A 9B0104DA 1EF00380 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 9A01
37434	4	2	19: 0x022E01CD AB020000 0000000C C1020FD6 0098B3
38718	4	5	102: 0x21EC01CD AB050000 0000000C C1040000 0000000C C17A333A 9B0105D8 1EF00280 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 E22E
38725	5	4	19: 0x022E01CD AB040000 0000000C C1020FD6 0055B4
38973	4	5	82: 0x21EC02CD AB050000 0000000C C1040000 0000000C C1416000 00000012 0040AAAA 00000000 0000C30C 00000000 0004AAAA 00000000 00000000 00FFFE00 00011100 6304001E 0280223D 162E000A AF080100 1EBD
38980	5	4	19: 0x022E02CD AB040000 0000000C C1020F00 00C067
39168	5	1	82: 0x21EC03CD AB010000 0000000C C1050000 0000000C C1416000 00000012 003FAAAA 00000000 0000C30C 00000000 0004AAAA 00000000 00000000 00FFFE00 00011100 6304001E 013E223D 162E000A AF080100 5BB6
39175	1	5	19: 0x022E03CD AB050000 0000000C C1020FD6 0054A1
40009	2	1	96: 0x01E9CDAB FFFF0200 00000000 0CC17A3B 3A1A9B01 C7751EF0 035908F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000B499
40475	5	1	96: 0x01E9CDAB FFFF0500 00000000 0CC17A3B 3A1A9B01 C9A11EF0 012B08F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00003524
40700	5	1	102: 0x21EC04CD AB010000 0000000C C1050000 0000000C C17A333A 9B010730 1EF0012B 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 85A7
40707	1	5	19: 0x022E04CD AB050000 0000000C C1020F00 00785A
41000	2	4	102: 0x21EC02CD AB040000 0000000C C1020000 0000000C C17A333A 9B010501 1EF00359 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 04D2
41007	4	2	19: 0x022E02CD AB020000 0000000C C1020FD6 00E66B
41255	3	4	102: 0x21EC02CD AB040000 0000000C C1030000 0000000C C17A333A 9B010501 1EF00359 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 28E0
41262	4	3	19: 0x022E02CD AB030000 0000000C C1020F8D 0165C8
42036	4	5	102: 0x21EC03CD AB050000 0000000C C1040000 0000000C C17A333A 9B01061A 1EF0023E 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 CDAE
42043	5	4	19: 0x022E03CD AB040000 0000000C C1020FD6 000124
43117	1	5	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A DC0A0000 0000011C 0001C800 011B0068 4D
43132	2	-	37: 0x00EBCDAB FFFF0200 00000000 0CC1003F 1188061A DD0A0000 0005011C 0001C800 011B00BB 9A
43147	3	-	37: 0x00EBCDAB FFFF0300 00000000 0CC1003F 1188061A DE0A0000 0006011C 0001C800 011B009D CF
43162	4	2,3	37: 0x00EBCDAB FFFF0400 00000000 0CC1003F 1188061A DF0A0000 0004011C 0001C800 011B004C 20
43177	5	4	37: 0x00EBCDAB FFFF0500 00000000 0CC1003F 1188061A E00A0000 0001011C 0001C800 011B004E 0B
44063	3	4	102: 0x21EC03CD AB040000 0000000C C1030000 0000000C C17A333A 9B01051C 1EF0033E 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 DDC4
44070	4	3	19: 0x022E03CD AB030000 0000000C C1020F0C 0F25FC
44574	2	4	102: 0x21EC03CD AB040000 0000000C C1020000 0000000C C17A333A 9B01051C 1EF0033E 08F10000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 F1F6
44581	4	2	19: 0x022E03CD AB020000 0000000C C1020F2A 0F930E
44588	4	5	102: 0x21EC04CD AB050000 0000000C C1040000 0000000C C17A333A 9B01062D 1EF0022B 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 6F83
44596	5	4	19: 0x022E04CD AB040000 0000000C C1020FD6 00C6D4
44664	4	1	96: 0x01E9CDAB FFFF0400 00000000 0CC17A3B 3A1A9B01 C8A21EF0 022B08F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000BF0D
46525	3	1	96: 0x01E9CDAB FFFF0300 00000000 0CC17A3B 3A1A9B01 C7A31EF0 032B08F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 000019D4
49078	1	5	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 690C0000 0000011C 0001C800 011B00DE F3
49093	2	-	37: 0x00EBCDAB FFFF0200 00000000 0CC1003F 1188061A 6A0C0000 0005011C 0001C800 011B0059 B4
49108	3	-	37: 0x00EBCDAB FFFF0300 00000000 0CC1003F 1188061A 6B0C0000 0005011C 0001C800 011B0042 05
49123	4	2,3	37: 0x00EBCDAB FFFF0400 00000000 0CC1003F 1188061A 6C0C0000 0003011C 0001C800 011B00E2 E2
49123	5	1	82: 0x21EC05CD AB010000 0000000C C1050000 0000000C C1416000 00000012 0040AAAA 00000000 0000C30C 00000000 0005AAAA 00000000 00000000 00FFFE00 00011100 6304001E 0124223D 162E000A AF070100 2EC2
49130	1	5	19: 0x022E05CD AB050000 0000000C C1020FD6 00B919
49138	5	4	37: 0x00EBCDAB FFFF0500 00000000 0CC1003F 1188061A 6D0C0000 0001011C 0001C800 011B00B7 0B
49679	3	4	102: 0x21EC04CD AB040000 0000000C C1030000 0000000C C17A333A 9B01052F 1EF0032B 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 1665
49686	4	3	19: 0x022E04CD AB030000 0000000C C1020FB7 00D32A
50715	4	5	102: 0x21EC05CD AB050000 0000000C C1040000 0000000C C17A333A 9B010634 1EF00224 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 7FAF
