14;1181679616; 1438973973; 3636854784; 684393290; 7;110;0
3;990183424; 1353908245; 1344995328; 2976711499; 6;110;0
9;1539506176; 1499136015; 649199616; 3672507212; 5;110;0
11;678363136; 1608712213; 1672413184; 2648834891; 6;110;0
7;395837440; 1574436885; 68091904; 4253614923; 6;110;0
5;863961088; 1584398351; 599719936; 3721921356; 5;112;0
10;367919104; 1588789269; 1867644928; 2453603147; 6;110;0
6;401080320; 1553399829; 1398996992; 2922709834; 7;112;0
17;3642032128; 2276917263; 1923940353; 2397111109; 12;112;0
2;30867456; 1526857749; 3601006592; 720700234; 7;110;0
12;76611584; 1435893778; 2379612160; 1941570379; 6;112;0
4;437256192; 1843527698; 3084910592; 1236861769; 8;110;0
15;4028563456; 1594556436; 1976369152; 2344813387; 6;112;0
13;306970624; 1719402511; 4292476928; 28705610; 7;112;0
16;107479040; 1551958034; 708902912; 3612148554; 7;112;0
8;243793920; 1911816210; 544800768; 3776906058; 7;112;0
