9;2087714816; 1647443989; 1662124032; 2659517259; 6;112;0
6;1932525568; 1698299925; 3133276160; 1188365130; 7;112;0
8;2897739776; 2034302991; 2753888256; 1567818569; 8;112;0
5;1846476800; 1638858773; 2813263872; 1508442954; 304611335;110;0
12;2044198912; 1690238991; 2227240960; 2093941579; 6;112;0
4;2236088320; 2102919183; 1479671808; 2842035018; 304611335;112;0
13;2024341504; 1843003413; 4088463360; 232784714; 7;110;0
14;1521549312; 1722875925; 1444544512; 2876638027; 6;112;0
17;2401042432; 2118189071; 1588854784; 2732196681; 8;112;0
10;1017118720; 1550712853; 2211971072; 2109211467; 6;112;0
15;867893248; 1539571733; 2562326528; 1758856011; 6;112;0
7;858062848; 1651638293; 2655322112; 1666319179; 6;112;0
2;779419648; 1642790933; 2643329024; 1678312267; 6;112;0
3;357892096; 1747910677; 1656750080; 2664891211; 6;112;0
16;388300800; 1642332178; 3326672896; 994444106; 7;110;0
11;93585408; 1723269141; 3321298944; 999883595; 6;112;0
