10;1779105792; 1759641621; 1160904704; 3161785163; 463994886;110;0
15;2033778688; 1832452114; 2027880448; 2293367626; 7;112;0
14;1372717056; 1289748501; 3744071680; 577110859; 6;112;0
8;1954021376; 1753350159; 3336765440; 984875851; 6;112;0
3;1863843840; 1849098258; 2130903040; 2190803787; 6;110;0
21;1788215296; 1861091343; 291504128; 4029481804; 5;112;0
2;1254686720; 1645215765; 1532035072; 2789606219; 6;112;0
19;1020264448; 1853161493; 2235105280; 2085946187; 6;110;0
5;1719926784; 1928069135; 2164195328; 2157577033; 8;110;0
18;2170748928; 1767899156; 1151991808; 3170501450; 1382612999;112;0
9;862388224; 1825177615; 340000768; 3981706060; 5;110;0
17;2467561472; 524303; 1252196353; 3068855111; 304611338;112;0
13;1204944896; 2183331855; 3790209024; 531104585; 8;110;0
12;261816320; 1280114706; 2593783808; 1727398731; 6;112;0
7;137756672; 1769865237; 668991488; 3652649803; 6;112;0
11;13500416; 1737031701; 809435136; 3511812939; 6;110;0
4;125108224; 1617690642; 2535981056; 1785725771; 6;110;0
16;4287299584; 1664679953; 2040266752; 2285896523; 6;112;0
20;4157210624; 1761280017; 2152660992; 2168324939; 6;112;0
6;3987734528; 1918238740; 2212888576; 2108752715; 6;112;0
