4563	1	4,8	96: 0x01E9CDAB FFFF0100 00000000 0CC17A3B 3A1A9B01 CA501EF0 008008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000426F
7281	1	5,8,9	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 8E010000 0000011C 0001C800 011B0037 88
12941	1	2,3,5,6,8,9	96: 0x01E9CDAB FFFF0100 00000000 0CC17A3B 3A1A9B01 CA4F1EF0 008008F1 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000E5A7
13242	1	4,5,7,8,9	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A 1B030000 0000011C 0001C800 011B00E1 88
13362	9	-	37: 0x00EBCDAB FFFF0900 00000000 0CC1003F 1188061A 23030000 0002011C 0001C800 011B001F 9F
16665	8	1,3,4,5,7,9	96: 0x01E9CDAB FFFF0800 00000000 0CC17A3B 3A1A9B01 C9491EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000A7DC
17130	5	-	96: 0x01E9CDAB FFFF0500 00000000 0CC17A3B 3A1A9B01 C94C1EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000C81D
17130	9	-	96: 0x01E9CDAB FFFF0900 00000000 0CC17A3B 3A1A9B01 C9481EF0 018008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000F86E
18166	5	-	102: 0x21EC01CD AB010000 0000000C C1050000 0000000C C17A333A 9B0106DB 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 358E
18166	9	-	102: 0x21EC01CD AB010000 0000000C C1090000 0000000C C17A333A 9B0106D7 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 E784
18422	5	-	102: 0x21EC01CD AB010000 0000000C C1050000 0000000C C17A333A 9B0106DB 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 358E
18422	9	-	102: 0x21EC01CD AB010000 0000000C C1090000 0000000C C17A333A 9B0106D7 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 E784
18677	5	-	102: 0x21EC01CD AB010000 0000000C C1050000 0000000C C17A333A 9B0106DB 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 358E
18677	9	-	102: 0x21EC01CD AB010000 0000000C C1090000 0000000C C17A333A 9B0106D7 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 E784
18932	5	-	102: 0x21EC01CD AB010000 0000000C C1050000 0000000C C17A333A 9B0106DB 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 358E
18932	9	-	102: 0x21EC01CD AB010000 0000000C C1090000 0000000C C17A333A 9B0106D7 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 E784
18992	4	1,3,7,8	96: 0x01E9CDAB FFFF0400 00000000 0CC17A3B 3A1A9B01 C84D1EF0 028008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 00007EF6
19187	9	1,3	102: 0x21EC01CD AB010000 0000000C C1090000 0000000C C17A333A 9B0106D7 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 E784
19195	1	3,9	19: 0x022E01CD AB090000 0000000C C1020FB7 001742
19203	1	3,5,8,9	37: 0x00EBCDAB FFFF0100 00000000 0CC1003F 1188061A A8040000 0000011C 0001C800 011B0050 F0
19248	4	2,6	37: 0x00EBCDAB FFFF0400 00000000 0CC1003F 1188061A AB040000 0004011C 0001C800 011B0074 9D
19263	5	-	37: 0x00EBCDAB FFFF0500 00000000 0CC1003F 1188061A AC040000 0002011C 0001C800 011B0050 7C
19293	7	-	37: 0x00EBCDAB FFFF0700 00000000 0CC1003F 1188061A AE040000 0004011C 0001C800 011B00A5 FE
19308	8	4,7	37: 0x00EBCDAB FFFF0800 00000000 0CC1003F 1188061A AF040000 0002011C 0001C800 011B0017 50
19323	9	-	37: 0x00EBCDAB FFFF0900 00000000 0CC1003F 1188061A B0040000 0002011C 0001C800 011B0077 AA
19443	5	1	102: 0x21EC01CD AB010000 0000000C C1050000 0000000C C17A333A 9B0106DB 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 358E
19450	1	5	19: 0x022E01CD AB050000 0000000C C1020FB7 008D4D
19458	7	1,3,4,6,8	96: 0x01E9CDAB FFFF0700 00000000 0CC17A3B 3A1A9B01 C84A1EF0 028008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000E7A4
20208	8	1	102: 0x21EC01CD AB010000 0000000C C1080000 0000000C C17A333A 9B0106D8 1EF00180 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 EA5F
20216	1	8	19: 0x022E01CD AB080000 0000000C C1020FD6 00CFBB
21785	3	1,2,6,7	96: 0x01E9CDAB FFFF0300 00000000 0CC17A3B 3A1A9B01 C74E1EF0 038008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000E4ED
21995	8	1	102: 0x21EC02CD AB010000 0000000C C1080000 0000000C C17A333A 9B0106FF 1EF00159 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 F309
22003	1	8	19: 0x022E02CD AB080000 0000000C C1020F00 005A68
22716	6	1,2,3,4,7	96: 0x01E9CDAB FFFF0600 00000000 0CC17A3B 3A1A9B01 C74B1EF0 038008F0 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 0000E586
23106	3	7	102: 0x21EC01CD AB070000 0000000C C1030000 0000000C C17A333A 9B0104D7 1EF00380 08F00000 AAAA0000 00000000 000000FF FE000001 040E0008 0C0A0380 00800001 000A003C 081E4040 00000000 00000000 00000000 AAAA0000 00000000 00000000 00000000 B5FD
23113	7	3	19: 0x022E01CD AB030000 0000000C C1020F00 00263D
23181	1	2,4,6,7	96: 0x01E9CDAB FFFF0100 00000000 0CC17A3B 3A1A9B01 CA4E1EF0 008008F2 0000AAAA 00000000 00000000 00FFFE00 0001040E 00080C0A 03800080 0001000A 003C081E 40400000 00000000 00000000 0000AAAA 00000000 00000000 00000000 000011B5
